date,n_members,dispersion,ensemble_rank_ic,mean_member_rank_ic
2020-01-02,16,0.333902,0.206627,0.124418
2020-01-03,16,0.532236,0.556631,0.427449
2020-01-06,16,0.291911,-0.298036,-0.164779
2020-01-07,16,0.325533,-0.198137,-0.097239
2020-01-08,16,0.408391,-0.059120,-0.040840
2020-01-09,16,0.394571,-0.060123,-0.047311
2020-01-10,16,0.585735,-0.157071,-0.139814
2020-01-13,16,0.544847,0.131912,0.077701
2020-01-14,16,0.595104,-0.032991,-0.022881
2020-01-15,16,0.532373,0.034000,0.042959
2020-01-16,16,0.528026,-0.040770,-0.020804
2020-01-17,16,0.562770,-0.133305,-0.079862
2020-01-21,16,0.518873,-0.167447,-0.115720
2020-01-22,16,0.667208,-0.214459,-0.185168
2020-01-23,16,0.636756,0.081444,0.045870
2020-01-24,16,0.574490,-0.396975,-0.340708
2020-01-27,16,0.773713,-0.527888,-0.452647
2020-01-28,16,0.706948,0.140168,0.109844
2020-01-29,16,0.601232,-0.009028,0.013896
2020-01-30,16,0.738791,0.079088,0.056417
2020-01-31,16,0.670856,-0.313211,-0.272677
2020-02-03,16,0.632195,0.097721,0.076933
2020-02-04,16,0.661048,-0.062330,-0.062449
2020-02-05,16,0.633397,0.144312,0.120678
2020-02-06,16,0.529140,0.207832,0.165630
2020-02-07,16,0.713628,-0.113622,-0.073577
2020-02-10,16,0.360674,-0.117079,-0.101221
2020-02-11,16,0.437317,0.093786,0.047881
2020-02-12,16,0.407809,0.067762,0.043275
2020-02-13,16,0.460766,0.287313,0.211504
2020-02-14,16,0.378185,-0.206637,-0.129048
2020-02-18,16,0.222027,-0.006387,-0.014238
2020-02-19,16,0.259448,-0.127545,-0.079424
2020-02-20,16,0.268989,0.379226,0.216465
2020-02-21,16,0.204885,-0.062144,-0.026146
2020-02-24,16,0.208735,-0.397263,-0.184886
2020-02-25,16,0.174662,-0.369687,-0.186164
2020-02-26,16,0.194198,-0.340224,-0.170930
2020-02-27,16,0.333258,-0.034095,-0.012767
2020-02-28,16,0.203812,-0.069437,-0.024658
2020-03-02,16,0.312914,0.300903,0.201729
2020-03-03,16,0.342840,-0.035968,0.038649
2020-03-04,16,0.407929,-0.258170,-0.159448
2020-03-05,16,0.418756,-0.448793,-0.309694
2020-03-06,16,0.428629,-0.150647,-0.116387
2020-03-09,16,0.519712,-0.651220,-0.489886
2020-03-10,16,0.005910,0.395476,0.104298
2020-03-11,16,0.084208,0.181678,0.074628
2020-03-12,16,0.000770,0.069012,0.017497
2020-03-13,16,-0.020053,-0.138895,-0.030438
2020-03-16,16,0.067191,0.018828,0.004112
2020-03-17,16,-0.001132,-0.142744,-0.040312
2020-03-18,16,0.043649,-0.334686,-0.110348
2020-03-19,16,0.006312,0.153939,0.039994
2020-03-20,16,0.066631,-0.069108,-0.022671
2020-03-23,16,-0.002362,-0.081162,-0.034197
2020-03-24,16,-0.004940,0.047355,0.025697
2020-03-25,16,-0.023287,-0.273454,-0.064439
2020-03-26,16,0.063680,0.071228,0.021324
2020-03-27,16,-0.022077,0.214884,0.045199
2020-03-30,16,-0.029052,0.293214,0.051044
2020-03-31,16,-0.000161,-0.042888,-0.013745
2020-04-01,16,0.088648,-0.158091,-0.037459
2020-04-02,16,0.069493,-0.233348,-0.084997
2020-04-03,16,0.036817,0.029918,0.013571
2020-04-06,16,0.031010,0.312354,0.097337
2020-04-07,16,0.014557,0.263001,0.068041
2020-04-08,16,0.023374,-0.120915,-0.023403
2020-04-09,16,0.052036,0.042450,0.006574
2020-04-13,16,0.074774,0.315014,0.125891
2020-04-14,16,-0.006931,-0.242382,-0.054496
2020-04-15,16,0.020047,-0.182914,-0.034251
2020-04-16,16,0.043008,-0.310899,-0.093506
2020-04-17,16,0.041414,0.406464,0.123840
2020-04-20,16,0.020902,-0.316646,-0.092233
2020-04-21,16,0.021007,0.010325,0.000574
2020-04-22,16,0.027842,-0.001633,-0.001347
2020-04-23,16,0.064488,0.224453,0.075478
2020-04-24,16,0.032554,0.040241,0.029983
2020-04-27,16,0.060706,0.519956,0.160296
2020-04-28,16,0.001315,0.138459,0.012853
2020-04-29,16,0.024308,0.250048,0.075506
2020-04-30,16,0.036054,-0.416559,-0.120066
2020-05-01,16,0.051978,-0.254802,-0.078347
2020-05-04,16,0.012372,-0.144829,-0.040949
2020-05-05,16,0.043453,-0.206295,-0.074761
2020-05-06,16,0.035877,-0.186136,-0.061766
2020-05-07,16,0.036853,0.123469,0.049974
2020-05-08,16,0.048516,0.498871,0.172176
2020-05-11,16,0.065406,-0.468317,-0.167313
2020-05-12,16,0.024193,-0.198819,-0.060827
2020-05-13,16,0.005012,-0.335183,-0.091148
2020-05-14,16,0.087848,0.212005,0.081394
2020-05-15,16,0.033612,-0.000528,0.001537
2020-05-18,16,0.054662,0.390598,0.142996
2020-05-19,16,0.067681,0.141321,0.061696
2020-05-20,16,0.129491,0.332445,0.159035
2020-05-21,16,0.041174,0.116509,0.043118
2020-05-22,16,0.064772,-0.000336,-0.004140
2020-05-26,16,0.065690,0.178985,0.050999
2020-05-27,16,0.018395,0.206363,0.059779
2020-05-28,16,0.053203,-0.441942,-0.134054
2020-05-29,16,0.018693,-0.116610,-0.015600
2020-06-01,16,0.033613,-0.016760,-0.014673
2020-06-02,16,0.040564,0.269180,0.075657
2020-06-03,16,0.041298,0.555644,0.176727
2020-06-04,16,0.067711,0.239729,0.091828
2020-06-05,16,0.060498,0.080680,0.033161
2020-06-08,16,0.065256,0.001153,0.008818
2020-06-09,16,0.056848,-0.038372,-0.006150
2020-06-10,16,0.050008,-0.257149,-0.080583
2020-06-11,16,0.059210,-0.150252,-0.048441
2020-06-12,16,0.117579,0.291621,0.113099
2020-06-15,16,0.117974,-0.018632,-0.001455
2020-06-16,16,0.091602,-0.001345,-0.005421
2020-06-17,16,0.086634,0.175519,0.068620
2020-06-18,16,0.067870,-0.040051,-0.009356
2020-06-19,16,0.071526,0.238421,0.086157
2020-06-22,16,0.074785,0.154921,0.066426
2020-06-23,16,0.121599,0.102913,0.052322
2020-06-24,16,0.086963,-0.229495,-0.092646
2020-06-25,16,0.082133,-0.189742,-0.074731
2020-06-26,16,0.096180,-0.204164,-0.060397
2020-06-29,16,0.118528,0.284768,0.134016
2020-06-30,16,0.105781,-0.135379,-0.043709
2020-07-01,16,0.095554,-0.144785,-0.052098
2020-07-02,16,0.075973,0.184346,0.059797
2020-07-06,16,0.105058,0.194540,0.080517
2020-07-07,16,0.092946,-0.349421,-0.132719
2020-07-08,16,0.150645,0.060264,0.030821
2020-07-09,16,0.110170,-0.335470,-0.141526
2020-07-10,16,0.153850,0.529569,0.245356
2020-07-13,16,0.101564,0.001393,-0.001750
2020-07-14,16,0.147835,-0.145265,-0.061116
2020-07-15,16,0.084697,0.369294,0.134955
2020-07-16,16,0.084273,-0.235546,-0.097372
2020-07-17,16,0.143914,-0.367404,-0.152743
2020-07-20,16,0.102503,-0.341089,-0.146693
2020-07-21,16,0.111410,0.134806,0.054323
2020-07-22,16,0.083915,-0.028766,-0.006243
2020-07-23,16,0.134462,-0.030975,0.009934
2020-07-24,16,0.107342,-0.278463,-0.115532
2020-07-27,16,0.130048,-0.311786,-0.135866
2020-07-28,16,0.159794,0.534047,0.244153
2020-07-29,16,0.083990,0.043265,0.020954
2020-07-30,16,0.148366,-0.129562,-0.057284
2020-07-31,16,0.102550,-0.185656,-0.075911
2020-08-03,16,0.117196,-0.189632,-0.069806
2020-08-04,16,0.120354,0.181185,0.102329
2020-08-05,16,0.093965,0.285817,0.102721
2020-08-06,16,0.072579,-0.076544,-0.033841
2020-08-07,16,0.062292,-0.008788,0.005351
2020-08-10,16,0.060352,-0.113955,-0.040117
2020-08-11,16,0.091943,-0.334950,-0.128899
2020-08-12,16,0.052871,0.480588,0.156039
2020-08-13,16,0.087501,-0.184014,-0.074903
2020-08-14,16,0.068034,0.461487,0.162449
2020-08-17,16,0.068108,-0.284582,-0.101773
2020-08-18,16,0.095533,-0.310866,-0.127225
2020-08-19,16,0.089305,0.212981,0.074070
2020-08-20,16,0.087531,0.137918,0.052213
2020-08-21,16,0.094870,-0.108046,-0.047825
2020-08-24,16,0.116880,-0.069106,-0.056046
2020-08-25,16,0.125562,0.213162,0.101446
2020-08-26,16,0.071343,0.147522,0.050559
2020-08-27,16,0.056086,0.177985,0.066798
2020-08-28,16,0.131857,-0.199347,-0.069218
2020-08-31,16,0.114765,0.480995,0.199638
2020-09-01,16,0.091911,0.332165,0.130761
2020-09-02,16,0.097395,-0.064927,-0.017845
2020-09-03,16,0.107195,0.045572,0.029807
2020-09-04,16,0.087279,-0.180011,-0.076137
2020-09-08,16,0.112717,0.009172,0.015944
2020-09-09,16,0.067408,0.087886,0.048867
2020-09-10,16,0.091902,-0.180801,-0.076408
2020-09-11,16,0.115544,0.043315,0.020674
2020-09-14,16,0.137081,0.023051,0.037288
2020-09-15,16,0.105567,0.068671,0.005673
2020-09-16,16,0.135225,0.192422,0.067508
2020-09-17,16,0.111897,0.094797,0.074542
2020-09-18,16,0.087184,-0.346492,-0.135666
2020-09-21,16,0.161730,-0.297157,-0.147458
2020-09-22,16,0.146414,-0.103105,-0.056227
2020-09-23,16,0.162673,-0.137966,-0.082596
2020-09-24,16,0.186994,0.171092,0.085340
2020-09-25,16,0.129793,0.082551,0.030932
2020-09-28,16,0.091046,0.039477,0.007666
2020-09-29,16,0.093790,-0.089953,-0.036789
2020-09-30,16,0.099320,-0.018152,-0.009970
2020-10-01,16,0.073882,-0.113915,-0.042905
2020-10-02,16,0.099695,0.153144,0.053732
2020-10-05,16,0.063113,0.253704,0.083442
2020-10-06,16,0.047552,0.003122,-0.004993
2020-10-07,16,0.102726,0.251801,0.099330
2020-10-08,16,0.059868,0.069441,0.016759
2020-10-09,16,0.060750,-0.070883,-0.033789
2020-10-12,16,0.123163,0.084900,0.036973
2020-10-13,16,0.096811,-0.131150,-0.067554
2020-10-14,16,0.097661,0.037792,0.019841
2020-10-15,16,0.073837,0.336719,0.108727
2020-10-16,16,0.078439,-0.076362,-0.026726
2020-10-19,16,0.139974,-0.144980,-0.057565
2020-10-20,16,0.125229,0.212159,0.079703
2020-10-21,16,0.091792,0.031745,0.011175
2020-10-22,16,0.088473,0.169952,0.070959
2020-10-23,16,0.096804,0.072557,0.035719
2020-10-26,16,0.109775,0.107424,0.036625
2020-10-27,16,0.100598,-0.267438,-0.105876
2020-10-28,16,0.145266,-0.009845,0.011230
2020-10-29,16,0.116387,-0.106461,-0.049082
2020-10-30,16,0.147653,-0.156314,-0.067086
2020-11-02,16,0.149803,-0.084758,-0.016625
2020-11-03,16,0.090004,0.179657,0.083575
2020-11-04,16,0.042881,-0.140264,-0.049845
2020-11-05,16,0.144869,0.050040,0.012937
2020-11-06,16,0.117662,-0.154766,-0.058249
2020-11-09,16,0.167567,0.245029,0.134589
2020-11-10,16,0.135044,0.165338,0.075283
2020-11-11,16,0.085743,0.307641,0.138968
2020-11-12,16,0.085229,0.114822,0.048163
2020-11-13,16,0.117399,0.347030,0.123575
2020-11-16,16,0.122479,-0.218258,-0.101011
2020-11-17,16,0.166289,-0.076980,-0.028716
2020-11-18,16,0.170306,0.234201,0.117696
2020-11-19,16,0.110742,-0.069729,-0.037953
2020-11-20,16,0.192969,0.063195,0.033373
2020-11-23,16,0.122960,0.219069,0.100320
2020-11-24,16,0.133998,-0.398050,-0.168844
2020-11-25,16,0.141326,0.139410,0.066982
2020-11-27,16,0.080577,-0.036835,-0.021115
2020-11-30,16,0.097545,-0.034624,-0.025051
2020-12-01,16,0.128206,-0.227670,-0.104189
2020-12-02,16,0.222638,-0.077651,-0.026760
2020-12-03,16,0.167107,-0.167263,-0.075842
2020-12-04,16,0.217639,-0.188402,-0.084319
2020-12-07,16,0.194926,0.162841,0.102700
2020-12-08,16,0.057072,-0.046880,-0.022028
2020-12-09,16,0.127903,0.341482,0.155783
2020-12-10,16,0.086790,-0.226726,-0.078190
2020-12-11,16,0.099138,0.217174,0.093178
2020-12-14,16,0.098793,-0.068493,-0.027335
2020-12-15,16,0.160761,0.123085,0.072180
2020-12-16,16,0.202321,0.178452,0.086186
2020-12-17,16,0.196196,-0.136525,-0.064315
2020-12-18,16,0.181047,-0.261471,-0.119736
2020-12-21,16,0.161321,-0.139739,-0.053501
2020-12-22,16,0.143342,-0.106060,-0.045684
2020-12-23,16,0.186921,0.182346,0.097485
2020-12-24,16,0.127984,0.363466,0.159406
2020-12-28,16,0.237363,0.111122,0.072575
2020-12-29,16,0.169862,0.175383,0.109586
2020-12-30,16,0.185711,0.281749,0.161123
2020-12-31,16,0.234516,0.080962,0.061831
2021-01-04,16,0.206202,0.104396,0.029964
2021-01-05,16,0.103146,-0.371272,-0.129376
2021-01-06,16,0.142365,0.107568,0.046735
2021-01-07,16,0.146198,-0.175423,-0.093151
2021-01-08,16,0.152862,0.307112,0.112083
2021-01-11,16,0.110129,0.185455,0.052833
2021-01-12,16,0.136203,-0.231650,-0.105258
2021-01-13,16,0.179578,0.055369,0.026591
2021-01-14,16,0.160612,-0.338032,-0.156097
2021-01-15,16,0.231996,0.303441,0.168520
2021-01-19,16,0.154281,0.066321,0.036111
2021-01-20,16,0.154580,0.057144,0.019070
2021-01-21,16,0.181934,-0.080202,-0.034798
2021-01-22,16,0.173973,-0.092544,-0.060738
2021-01-25,16,0.167270,0.120105,0.063734
2021-01-26,16,0.148167,-0.308738,-0.135219
2021-01-27,16,0.157427,-0.372905,-0.155681
2021-01-28,16,0.199432,0.264803,0.153306
2021-01-29,16,0.129346,0.160252,0.087970
2021-02-01,16,0.216699,0.219026,0.083161
2021-02-02,16,0.146115,-0.298214,-0.114446
2021-02-03,16,0.144653,0.160724,0.065204
2021-02-04,16,0.147822,-0.175414,-0.071647
2021-02-05,16,0.288233,-0.004898,-0.002671
2021-02-08,16,0.207309,0.065263,0.019568
2021-02-09,16,0.209325,0.033565,0.019064
2021-02-10,16,0.175878,-0.007060,-0.008133
2021-02-11,16,0.139276,-0.201667,-0.076933
2021-02-12,16,0.162723,0.128073,0.052926
2021-02-16,16,0.154724,-0.187611,-0.066880
2021-02-17,16,0.147384,0.017671,0.005700
2021-02-18,16,0.148405,0.009460,0.014702
2021-02-19,16,0.188756,0.013062,0.001140
2021-02-22,16,0.302392,-0.175331,-0.072602
2021-02-23,16,0.387965,-0.083411,-0.072640
2021-02-24,16,0.294688,0.006867,-0.003576
2021-02-25,16,0.304793,0.252053,0.139150
2021-02-26,16,0.271394,0.164806,0.099608
2021-03-01,16,0.230993,0.166639,0.081118
2021-03-02,16,0.314259,0.252347,0.156652
2021-03-03,16,0.329599,-0.019545,-0.013096
2021-03-04,16,0.272941,0.000384,0.000254
2021-03-05,16,0.297866,-0.086059,-0.063186
2021-03-08,16,0.222378,-0.160820,-0.069649
2021-03-09,16,0.200964,0.385862,0.188376
2021-03-10,16,0.183523,0.168980,0.068125
2021-03-11,16,0.209344,0.236932,0.111715
2021-03-12,16,0.199147,0.027372,0.014193
2021-03-15,16,0.306471,0.131150,0.079643
2021-03-16,16,0.244645,-0.155926,-0.065762
2021-03-17,16,0.236462,-0.015992,0.016432
2021-03-18,16,0.252977,0.101421,0.049388
2021-03-19,16,0.284540,0.021851,0.024348
2021-03-22,16,0.169206,-0.159915,-0.087770
2021-03-23,16,0.263458,-0.196451,-0.139718
2021-03-24,16,0.316197,-0.158423,-0.100144
