date,n_members,dispersion,ensemble_rank_ic,mean_member_rank_ic
2020-01-02,16,0.408525,0.166343,0.125730
2020-01-03,16,0.509995,0.558429,0.421999
2020-01-06,16,0.361332,-0.338232,-0.197169
2020-01-07,16,0.398443,-0.104250,-0.106495
2020-01-08,16,0.476133,-0.007731,0.003691
2020-01-09,16,0.434276,-0.058251,-0.036711
2020-01-10,16,0.568946,-0.125186,-0.125096
2020-01-13,16,0.562049,0.086341,0.066393
2020-01-14,16,0.608185,-0.058970,-0.055966
2020-01-15,16,0.556146,0.067755,0.062947
2020-01-16,16,0.546213,-0.019784,-0.006429
2020-01-17,16,0.560667,-0.138446,-0.089364
2020-01-21,16,0.551958,-0.058920,-0.051086
2020-01-22,16,0.597942,-0.152801,-0.115912
2020-01-23,16,0.580021,0.067563,0.043241
2020-01-24,16,0.530443,-0.364282,-0.297425
2020-01-27,16,0.646565,-0.529028,-0.416501
2020-01-28,16,0.590610,0.142284,0.133019
2020-01-29,16,0.518463,-0.035680,-0.016303
2020-01-30,16,0.636313,0.143584,0.110180
2020-01-31,16,0.581139,-0.327891,-0.254112
2020-02-03,16,0.530582,0.095702,0.068139
2020-02-04,16,0.590440,-0.054411,-0.047185
2020-02-05,16,0.563337,0.129751,0.100030
2020-02-06,16,0.526657,0.232707,0.183085
2020-02-07,16,0.564275,-0.041972,-0.014598
2020-02-10,16,0.366952,-0.074433,-0.078242
2020-02-11,16,0.396644,0.137671,0.090152
2020-02-12,16,0.386507,0.018490,0.025058
2020-02-13,16,0.416038,0.305354,0.208643
2020-02-14,16,0.351352,-0.296286,-0.190158
2020-02-18,16,0.450335,-0.034622,-0.022719
2020-02-19,16,0.422323,-0.101424,-0.077623
2020-02-20,16,0.427703,0.421187,0.283601
2020-02-21,16,0.346206,0.065404,0.051621
2020-02-24,16,0.332351,-0.264832,-0.159958
2020-02-25,16,0.301600,-0.368085,-0.242653
2020-02-26,16,0.295787,-0.365378,-0.212335
2020-02-27,16,0.400677,0.073377,0.054286
2020-02-28,16,0.249142,-0.037554,0.025462
2020-03-02,16,0.349239,0.358777,0.248697
2020-03-03,16,0.428816,0.073279,0.038319
2020-03-04,16,0.356030,-0.109775,-0.087257
2020-03-05,16,0.518992,-0.410766,-0.305006
2020-03-06,16,0.385085,-0.286846,-0.187857
2020-03-09,16,0.425236,-0.773490,-0.518355
2020-03-10,16,0.025413,0.616692,0.175908
2020-03-11,16,-0.000509,-0.326745,-0.086385
2020-03-12,16,0.031596,-0.582097,-0.167408
2020-03-13,16,0.026828,0.010325,-0.007797
2020-03-16,16,0.023320,-0.391250,-0.116687
2020-03-17,16,0.050303,-0.351119,-0.119604
2020-03-18,16,0.022339,-0.468221,-0.132053
2020-03-19,16,0.028093,0.534422,0.158523
2020-03-20,16,-0.008021,0.219442,0.047563
2020-03-23,16,0.014342,-0.080726,-0.024964
2020-03-24,16,0.076061,0.305550,0.115264
2020-03-25,16,0.009885,0.294194,0.079058
2020-03-26,16,0.021278,0.084718,0.033175
2020-03-27,16,0.025940,0.030590,0.012149
2020-03-30,16,0.046747,-0.315443,-0.083439
2020-03-31,16,0.090026,-0.182573,-0.087683
2020-04-01,16,0.057437,-0.382549,-0.145312
2020-04-02,16,0.138531,-0.215419,-0.104040
2020-04-03,16,0.066624,-0.013879,0.012869
2020-04-06,16,0.086415,0.487947,0.184928
2020-04-07,16,0.144111,0.264983,0.136084
2020-04-08,16,0.006900,0.056959,0.010360
2020-04-09,16,0.079213,0.214459,0.082900
2020-04-13,16,0.057985,-0.197853,-0.049509
2020-04-14,16,0.047535,-0.223871,-0.083278
2020-04-15,16,0.097463,-0.502641,-0.205897
2020-04-16,16,0.048953,-0.488389,-0.153108
2020-04-17,16,0.027338,0.506723,0.155073
2020-04-20,16,0.025161,0.063726,0.018926
2020-04-21,16,0.036903,-0.038898,-0.019601
2020-04-22,16,0.076475,-0.183263,-0.090630
2020-04-23,16,0.088271,0.310500,0.117227
2020-04-24,16,0.083429,-0.022236,-0.008037
2020-04-27,16,0.097465,0.491140,0.188349
2020-04-28,16,0.097136,0.507228,0.207892
2020-04-29,16,0.026667,0.127269,0.052239
2020-04-30,16,0.023492,0.075109,0.021345
2020-05-01,16,0.064750,-0.294235,-0.098643
2020-05-04,16,0.036993,-0.264576,-0.077323
2020-05-05,16,0.034415,-0.050953,-0.030096
2020-05-06,16,0.044684,-0.325112,-0.114129
2020-05-07,16,0.049520,0.331869,0.104250
2020-05-08,16,0.035718,0.199928,0.052325
2020-05-11,16,0.041728,-0.090765,-0.036767
2020-05-12,16,0.120608,-0.521094,-0.234247
2020-05-13,16,0.160050,-0.312354,-0.160989
2020-05-14,16,0.103382,0.303503,0.128279
2020-05-15,16,0.103863,-0.235856,-0.095149
2020-05-18,16,0.119083,0.305232,0.136385
2020-05-19,16,0.122038,-0.121650,-0.003010
2020-05-20,16,0.124670,0.423694,0.176206
2020-05-21,16,0.084913,0.064496,0.031128
2020-05-22,16,0.113252,0.089416,0.036363
2020-05-26,16,0.078483,-0.052105,-0.022839
2020-05-27,16,0.172691,-0.026365,0.004940
2020-05-28,16,0.143569,-0.133894,-0.055924
2020-05-29,16,0.140668,0.184538,0.076134
2020-06-01,16,0.194548,-0.041635,-0.016759
2020-06-02,16,0.172601,0.238630,0.123181
2020-06-03,16,0.172533,0.132879,0.066789
2020-06-04,16,0.208646,0.067906,0.041835
2020-06-05,16,0.228899,-0.068765,-0.033876
2020-06-08,16,0.123380,0.153628,0.069701
2020-06-09,16,0.138103,0.168788,0.066830
2020-06-10,16,0.112892,0.158686,0.070629
2020-06-11,16,0.064799,0.108582,0.031047
2020-06-12,16,0.095354,-0.152960,-0.073059
2020-06-15,16,0.156813,-0.153857,-0.055822
2020-06-16,16,0.076789,-0.200202,-0.081870
2020-06-17,16,0.151475,0.439589,0.197313
2020-06-18,16,0.141859,0.108243,0.049532
2020-06-19,16,0.179843,0.278628,0.146555
2020-06-22,16,0.167243,-0.033134,-0.020745
2020-06-23,16,0.196455,-0.233913,-0.108776
2020-06-24,16,0.159282,0.009893,-0.006963
2020-06-25,16,0.232576,-0.161404,-0.116248
2020-06-26,16,0.251977,-0.191361,-0.113313
2020-06-29,16,0.226168,0.399597,0.232803
2020-06-30,16,0.236869,0.138645,0.071723
2020-07-01,16,0.304182,0.042259,-0.016291
2020-07-02,16,0.252768,0.205047,0.112674
2020-07-06,16,0.305176,0.164082,0.100738
2020-07-07,16,0.290762,-0.411150,-0.232719
2020-07-08,16,0.382611,0.024780,0.031558
2020-07-09,16,0.300599,-0.577493,-0.357845
2020-07-10,16,0.306111,0.610896,0.357158
2020-07-13,16,0.156346,0.042262,0.017584
2020-07-14,16,0.263458,-0.258320,-0.152559
2020-07-15,16,0.246537,0.548585,0.292545
2020-07-16,16,0.188457,-0.229687,-0.118227
2020-07-17,16,0.389917,-0.431734,-0.304128
2020-07-20,16,0.391725,-0.438426,-0.294604
2020-07-21,16,0.412246,0.214853,0.170939
2020-07-22,16,0.222019,-0.017432,0.007218
2020-07-23,16,0.359330,-0.051575,-0.021080
2020-07-24,16,0.300429,-0.208836,-0.147761
2020-07-27,16,0.277668,-0.300046,-0.179616
2020-07-28,16,0.315587,0.594430,0.355498
2020-07-29,16,0.163320,0.033954,0.020174
2020-07-30,16,0.309145,-0.032413,-0.012653
2020-07-31,16,0.298879,-0.157651,-0.096693
2020-08-03,16,0.394299,-0.130711,-0.074298
2020-08-04,16,0.339910,0.146620,0.130372
2020-08-05,16,0.301655,0.312354,0.186567
2020-08-06,16,0.227982,0.136785,0.068313
2020-08-07,16,0.227532,0.057963,0.034178
2020-08-10,16,0.232434,-0.017385,0.016374
2020-08-11,16,0.193699,-0.265751,-0.136489
2020-08-12,16,0.234719,0.294324,0.143253
2020-08-13,16,0.352372,-0.212485,-0.156038
2020-08-14,16,0.409285,0.414944,0.272611
2020-08-17,16,0.285814,-0.080194,-0.080924
2020-08-18,16,0.374336,-0.227467,-0.144388
2020-08-19,16,0.321902,0.081829,0.043860
2020-08-20,16,0.299213,0.301712,0.182629
2020-08-21,16,0.369761,-0.099791,-0.062701
2020-08-24,16,0.395000,0.067565,0.047431
2020-08-25,16,0.382825,0.327259,0.206729
2020-08-26,16,0.330070,-0.173706,-0.113079
2020-08-27,16,0.384300,0.459097,0.304022
2020-08-28,16,0.254239,-0.076354,-0.057887
2020-08-31,16,0.365730,0.414166,0.270480
2020-09-01,16,0.292923,0.471631,0.244742
2020-09-02,16,0.359991,0.095997,0.055054
2020-09-03,16,0.289588,0.199625,0.132503
2020-09-04,16,0.297954,-0.453360,-0.270834
2020-09-08,16,0.303408,0.203126,0.091543
2020-09-09,16,0.340999,-0.136148,-0.069748
2020-09-10,16,0.341664,-0.048981,-0.042299
2020-09-11,16,0.341288,-0.188210,-0.114280
2020-09-14,16,0.337908,0.163901,0.122533
2020-09-15,16,0.240551,-0.069398,-0.015690
2020-09-16,16,0.310972,0.199136,0.127515
2020-09-17,16,0.334009,0.028813,0.024688
2020-09-18,16,0.355176,-0.134073,-0.087515
2020-09-21,16,0.315891,-0.179605,-0.111236
2020-09-22,16,0.386783,-0.156266,-0.089820
2020-09-23,16,0.325244,-0.121299,-0.069058
2020-09-24,16,0.337701,0.244579,0.146807
2020-09-25,16,0.267758,0.243043,0.144652
2020-09-28,16,0.380501,0.089222,0.048589
2020-09-29,16,0.395308,-0.153673,-0.103205
2020-09-30,16,0.484804,-0.027372,-0.024592
2020-10-01,16,0.407258,0.025691,0.022353
2020-10-02,16,0.377866,0.049271,0.020108
2020-10-05,16,0.415675,0.174122,0.116969
2020-10-06,16,0.367992,0.247797,0.152657
2020-10-07,16,0.433235,0.158327,0.121627
2020-10-08,16,0.423144,-0.100461,-0.043902
2020-10-09,16,0.393409,0.282044,0.180834
2020-10-12,16,0.488894,-0.057624,-0.042299
2020-10-13,16,0.434690,-0.161008,-0.116669
2020-10-14,16,0.515628,0.018586,0.031459
2020-10-15,16,0.392122,0.226891,0.152215
2020-10-16,16,0.403654,-0.160599,-0.102333
2020-10-19,16,0.536525,-0.240305,-0.176591
2020-10-20,16,0.507513,0.129028,0.086291
2020-10-21,16,0.353813,0.202694,0.144724
2020-10-22,16,0.436872,0.160152,0.117515
2020-10-23,16,0.409745,-0.066654,-0.024232
2020-10-26,16,0.345243,0.307471,0.169472
2020-10-27,16,0.386236,-0.417969,-0.287329
2020-10-28,16,0.496395,-0.046965,-0.028475
