date,n_members,dispersion,ensemble_rank_ic,mean_member_rank_ic
2020-01-02,64,0.673537,0.284226,0.207998
2020-01-03,64,0.643360,0.191549,0.156997
2020-01-06,64,0.605421,-0.023097,-0.017161
2020-01-07,64,0.618716,-0.291875,-0.208078
2020-01-08,64,0.665002,0.032462,0.024715
2020-01-09,64,0.607362,-0.088694,-0.081047
2020-01-10,64,0.631249,0.031741,0.035453
2020-01-13,64,0.646162,0.098583,0.066244
2020-01-14,64,0.619876,0.028667,0.048393
2020-01-15,64,0.613325,-0.369526,-0.285536
2020-01-16,64,0.649414,0.224879,0.191182
2020-01-17,64,0.505956,0.145838,0.102950
2020-01-21,64,0.503832,-0.257623,-0.174961
2020-01-22,64,0.579306,-0.095510,-0.090074
2020-01-23,64,0.566996,-0.072945,-0.046249
2020-01-24,64,0.547137,-0.373733,-0.271887
2020-01-27,64,0.615603,-0.230060,-0.178399
2020-01-28,64,0.590682,0.013109,-0.001653
2020-01-29,64,0.551792,-0.261496,-0.200242
2020-01-30,64,0.620239,0.013301,0.025094
2020-01-31,64,0.561876,-0.128941,-0.114596
2020-02-03,64,0.617166,-0.153281,-0.129409
2020-02-04,64,0.598780,0.102425,0.079998
2020-02-05,64,0.545239,0.520960,0.400956
2020-02-06,64,0.391317,-0.153421,-0.095290
2020-02-07,64,0.647974,-0.168788,-0.128896
2020-02-10,64,0.558409,-0.106555,-0.089421
2020-02-11,64,0.561250,0.328027,0.241552
2020-02-12,64,0.455932,0.323986,0.222986
2020-02-13,64,0.477996,-0.082257,-0.058451
2020-02-14,64,0.552317,-0.293926,-0.228093
2020-02-18,64,0.483695,-0.115102,-0.082977
2020-02-19,64,0.464214,0.126819,0.076399
2020-02-20,64,0.405589,0.395438,0.254709
2020-02-21,64,0.391921,-0.432029,-0.271600
2020-02-24,64,0.482509,-0.218247,-0.155173
2020-02-25,64,0.404402,-0.513950,-0.330379
2020-02-26,64,0.431716,-0.544298,-0.333790
2020-02-27,64,0.444636,0.255708,0.166003
2020-02-28,64,0.342687,0.511273,0.290534
2020-03-02,64,0.293319,-0.117215,-0.072960
2020-03-03,64,0.210573,-0.350309,-0.169788
2020-03-04,64,0.397547,-0.431933,-0.268640
2020-03-05,64,0.258133,-0.297390,-0.146453
2020-03-06,64,0.404837,-0.206435,-0.141873
2020-03-09,64,0.389786,-0.466026,-0.294301
2020-03-10,64,0.296352,0.471379,0.269755
2020-03-11,64,0.285631,-0.354198,-0.203577
2020-03-12,64,0.307796,-0.465605,-0.259652
2020-03-13,64,0.311716,0.236164,0.106143
2020-03-16,64,0.331391,-0.320048,-0.173081
2020-03-17,64,0.271613,-0.255126,-0.135875
