date,n_members,dispersion,ensemble_rank_ic,mean_member_rank_ic
2020-01-02,8,0.246664,0.322144,0.199952
2020-01-03,8,0.214197,0.117432,0.043241
2020-01-06,8,0.166332,0.017480,0.040168
2020-01-07,8,0.208712,-0.011237,-0.021633
2020-01-08,8,0.252200,0.140662,0.058043
2020-01-09,8,0.189131,-0.221982,-0.097635
2020-01-10,8,0.269645,0.069780,0.001453
2020-01-13,8,0.234752,0.029439,0.014358
2020-01-14,8,0.244504,0.010565,0.005054
2020-01-15,8,0.191919,-0.474967,-0.266315
2020-01-16,8,0.188067,-0.041205,-0.021633
2020-01-17,8,0.255246,-0.263123,-0.155424
2020-01-21,8,0.217465,-0.365592,-0.214694
2020-01-22,8,0.287570,0.066902,0.039004
2020-01-23,8,0.239273,-0.133458,-0.079028
2020-01-24,8,0.263653,-0.466865,-0.291813
2020-01-27,8,0.317976,-0.510097,-0.303709
2020-01-28,8,0.241396,0.129208,0.064005
2020-01-29,8,0.213586,-0.364431,-0.200720
2020-01-30,8,0.427752,0.068147,0.046291
2020-01-31,8,0.348887,-0.164766,-0.106134
2020-02-03,8,0.325560,-0.049207,-0.041646
2020-02-04,8,0.347913,0.280981,0.186038
2020-02-05,8,0.246013,0.615200,0.355462
2020-02-06,8,0.072104,-0.225974,-0.101429
2020-02-07,8,0.380875,-0.256543,-0.183409
2020-02-10,8,0.358652,-0.251651,-0.190036
2020-02-11,8,0.302919,0.524228,0.340276
2020-02-12,8,0.133517,0.223327,0.092629
2020-02-13,8,0.169244,-0.068911,-0.036627
2020-02-14,8,0.416666,-0.536461,-0.382833
2020-02-18,8,0.448383,-0.022619,0.001080
2020-02-19,8,0.313603,0.251747,0.188992
2020-02-20,8,0.132434,-0.014599,0.028800
2020-02-21,8,0.156721,-0.246842,-0.147455
2020-02-24,8,0.268143,-0.441846,-0.299580
2020-02-25,8,0.095908,-0.578708,-0.266038
2020-02-26,8,0.123996,-0.270195,-0.142293
2020-02-27,8,0.322326,0.249592,0.154946
2020-02-28,8,0.017575,0.038955,0.018139
2020-03-02,8,0.038268,-0.108782,-0.050432
2020-03-03,8,0.166297,-0.309432,-0.178812
2020-03-04,8,0.103845,-0.565096,-0.272029
2020-03-05,8,0.276989,-0.682243,-0.404886
2020-03-06,8,-0.022722,0.043434,0.028119
2020-03-09,8,0.001008,-0.287450,-0.118532
2020-03-10,8,0.029412,-0.124442,-0.059931
2020-03-11,8,-0.009012,-0.261114,-0.100463
2020-03-12,8,0.071826,-0.025503,0.005468
2020-03-13,8,0.041326,-0.034001,-0.009017
2020-03-16,8,0.025423,0.058496,0.032845
2020-03-17,8,0.083094,0.025790,0.018148
2020-03-18,8,0.063529,-0.144710,-0.055126
2020-03-19,8,0.016076,-0.170221,-0.047538
2020-03-20,8,0.052108,-0.054418,-0.021561
2020-03-23,8,0.038439,-0.371596,-0.149484
2020-03-24,8,0.016392,-0.594736,-0.228703
2020-03-25,8,-0.013301,-0.222372,-0.095150
2020-03-26,8,0.049353,0.123868,0.058824
2020-03-27,8,-0.058906,0.324919,0.062197
2020-03-30,8,-0.059177,0.174705,0.051393
2020-03-31,8,-0.054797,-0.108920,-0.040708
2020-04-01,8,-0.001986,-0.094586,-0.018403
2020-04-02,8,-0.040566,-0.041837,-0.019688
2020-04-03,8,-0.063821,0.120877,0.021128
2020-04-06,8,-0.074461,-0.226803,-0.068331
2020-04-07,8,-0.084404,-0.273328,-0.059737
2020-04-08,8,-0.065622,-0.197896,-0.052017
2020-04-09,8,-0.044996,-0.238716,-0.049855
2020-04-13,8,-0.044524,-0.124697,-0.036014
2020-04-14,8,-0.018933,-0.079339,-0.028007
