generation,val_ic,val_spread
0,0.0658908269190029,0.23644414941176464
1,0.05475319539580539,0.15605339676470587
2,0.03110232328225407,0.12347539058823524
3,0.032274556881576155,0.1083260932352941
4,0.031935597768519175,0.0646759214705882
5,0.04212979309370807,0.10506483764705882
6,0.10371866393616272,0.258883914117647
7,0.09928959819221808,0.27897241794117644
8,0.10813643104300544,0.3543185508823529
9,0.0759720358731728,0.20687634823529408
10,0.0848132194054092,0.24047985382352946
11,0.042886801779535355,0.12009977352941176
12,0.055609067156274276,0.12231946705882357
13,0.06671845208671702,0.20120158882352937
14,0.05114328084174845,0.09058483764705884
15,0.07775722053527293,0.1734499052941177
16,0.02024998234587953,0.015023867647058835
17,0.027291857919638444,0.058412966470588225
18,0.09039192147447214,0.1853226185294118
19,0.07781371372078245,0.14323006794117643
20,0.05823882494174141,0.07311336970588235
21,0.04349410352376246,0.1288735429411765
22,0.03911588164677635,0.10921623941176468
23,0.058535414165666266,0.11126095264705882
24,0.05159805098509992,0.09207488558823529
25,0.05946472706729752,0.10412219235294118
26,0.09882352941176471,0.23821539
27,0.10964762375538448,0.26734524735294124
28,0.11977402725796198,0.3257995567647059
29,0.09653273073935457,0.2685264767647059
30,0.07088482451804252,0.2062684544117647
31,0.049095402867029174,0.13694684676470584
32,0.009705529270531756,0.07947585647058822
33,-0.006397853258950645,0.06279344176470592
34,0.028065814561118556,0.12231246147058826
35,0.0013558364522279548,0.03827913882352941
36,-0.0027935880234446664,-0.022312636470588273
37,0.045330132052821125,0.08723709294117643
38,0.07065602711672904,0.18761949735294123
39,0.12021184944566062,0.305460505
40,0.14346161994209447,0.34012220911764707
41,0.09663441847327163,0.2775097885294118
42,0.08746274980580464,0.24609866
43,0.047502295035661335,0.1397843891176471
44,0.057467692959536784,0.1441443879411765
45,0.05759762728620861,0.1544796691176471
46,0.022097309512040118,0.06890385264705881
47,0.01802132617752984,0.06258546882352942
48,0.00562107195819504,0.03892291147058824
49,0.00155356260151119,0.022940378235294136
50,0.03175481957488878,0.10709186323529411
51,0.060128521997034105,0.22939278882352937
52,0.0683878257185227,0.2447646152941176
53,0.028492338111715275,0.13182341970588238
54,-0.004564649389167438,0.01489571499999998
55,-0.01950992161570511,0.0017038594117646914
56,-0.029641974436833557,-0.013579028823529404
57,-0.05580961796483299,-0.07926934970588236
58,-0.010180072028811524,0.0202030067647059
59,0.08512675658498695,0.213701470882353
60,0.06854035731939834,0.1531084826470588
61,0.053705246804604194,0.1964728255882353
62,0.05014617611750584,0.1540586091176471
63,0.08475390156062426,0.2666454776470588
64,0.04523974295600594,0.14105982441176468
65,0.059125767954240516,0.19466018941176477
66,0.026687380834686806,0.09763266088235296
67,-0.014267354000423697,-0.04536981470588236
68,0.09473342278087704,0.17635611411764707
69,0.00961796483299202,-0.029183048823529376
70,0.029127886448697116,0.05519784352941179
71,0.03778546712802769,0.0977347311764706
72,0.08267777699315018,0.19349333176470587
73,0.035087917519949156,0.11021431470588233
74,0.02888214109173081,0.08620558823529412
75,0.054894428359579125,0.15735780764705873
76,0.016315231975143004,0.04269465205882349
77,0.007539015606242496,-0.0036745652941176277
78,0.062009745074500376,0.2128821055882353
79,-0.013225054727773463,-0.0635367261764706
80,0.010665913424193204,0.022133885588235303
81,0.03177176753054163,0.11313434970588239
82,-0.0325739707647765,-0.10583453735294111
83,0.051281689146246756,0.23176531382352936
84,-0.0018727490996398551,0.051721812352941196
85,-0.026399265588588378,-0.00431619882352941
86,-0.029252171456818032,-0.01943782735294118
87,-0.0499004307605395,-0.07636687823529409
88,0.004042087423204575,0.07397706735294114
89,-0.00660687804533578,0.09203515117647056
90,0.011499187910458305,0.031813737941176465
91,-0.007951415860461828,-0.031751484411764695
92,0.009490855165595655,0.06791835205882353
93,0.024622554904314656,0.05533660852941174
