generation,val_ic,val_spread
0,0.021357248781865696,0.010346072941176464
1,0.02276957841960313,0.016952314117647065
2,0.015569521926417624,0.03589439588235293
3,0.02351528846832852,0.08984672794117644
4,0.04849375044135302,0.12891799470588236
5,0.09242567615281409,0.2597341620588235
6,0.10535979097521364,0.28184353558823527
7,0.08487253725019421,0.2151609576470588
8,0.06509144834404353,0.18679161147058823
9,0.054626085728409046,0.1312304944117647
10,0.05668243768095476,0.1376034361764706
11,-0.002855730527505117,-0.01953468323529411
12,0.06711955370383446,0.13414766264705882
13,0.03761598757149919,0.050666327647058834
14,0.07567544664924791,0.22301782029411768
15,0.07030859402584562,0.1854503205882353
16,0.08929877833486335,0.20870793264705886
17,0.03225195960737237,0.04156829029411764
18,0.09417696490360848,0.19705419117647055
19,0.05445095685332956,0.07940809647058822
20,0.03348351105147941,0.05078551617647056
21,0.0070305769366570126,0.0335183835294118
22,0.029738012852199687,0.12578351499999996
23,0.014032907280559288,0.06175383676470586
24,-0.0009971047242426385,0.0006280088235294115
25,0.01188334157192289,0.07631695647058823
26,-0.004694583715839279,-0.009802337941176445
27,-0.013089471082550668,-0.0742676888235294
28,0.05540851634771555,0.17050313617647062
29,0.026503777981780947,0.07538913117647059
30,-0.03402302097309512,-0.03049397588235298
31,0.0350935668385001,0.11917888088235291
32,-0.03337617399901136,-0.0291402317647059
33,-0.017577854671280275,-0.00022770529411767428
34,-0.0003248358166796096,-0.004303914411764681
35,-0.013431254854883135,-0.05452821588235295
36,0.02284301956076548,0.044896326176470575
37,0.021744227102605745,0.048994450588235296
38,0.018834828048866603,-0.012341627352941172
39,0.026484005366852616,0.08589266941176464
40,0.12470305769366571,0.24508327764705876
41,0.09989407527716967,0.2203445473529412
42,0.08855589294541345,0.2124548273529412
43,0.01475884471435633,0.03278383617647065
44,0.06928041804957277,0.12497510647058822
45,0.06419038203516703,0.1517729082352941
46,0.023583080290939896,0.0838093555882353
47,0.03511333945342841,0.11715469058823533
48,0.0014942447567262123,0.010325962941176473
49,-0.0006411976555328021,0.05198709617647061
50,0.02546995268695713,0.012157570000000006
51,0.03392980721700445,0.026010909117647044
52,-0.007369536049714004,-0.02314177705882356
53,-0.017128733846479758,-0.0002729738235294259
54,0.008250829743662168,0.10530298352941177
55,0.018332038697832072,0.08585628882352944
56,-0.010352376244615494,0.004429242647058821
57,0.02446437398488808,0.0971232379411765
58,0.049530400395452284,0.12480277235294114
59,0.01869077042581739,0.0673405261764706
60,0.07074924087281971,0.1455137911764706
61,0.056736106207188754,0.10335131441176472
62,0.050671562742744154,0.154076674117647
63,0.04190099569239461,0.0957142341176471
64,0.027831367841254152,0.09616105999999998
65,0.03451168702775228,0.09638642470588232
66,0.0191737871619236,0.07119799823529409
67,0.05539721771061366,0.17124673294117643
68,0.03220394039968928,0.11933747029411768
69,-0.0046352658710543055,-0.005946529705882353
70,0.014148718310853745,0.038019944411764685
71,-0.005008120895416988,-0.020146864705882353
72,0.042446154932561264,0.0876535667647059
73,0.02070757714850646,0.09416025999999998
74,0.03055151472353647,0.10157398000000004
75,0.052863498340512675,0.125998305
76,0.0577416849092578,0.142879125
77,0.05019701998446435,0.1693002314705883
78,0.06232045759480262,0.17493030058823528
