date,n_members,dispersion,ensemble_rank_ic,mean_member_rank_ic
2020-01-02,64,0.418477,0.154862,0.103028
2020-01-03,64,0.567583,0.541093,0.400965
2020-01-06,64,0.303736,-0.307722,-0.165809
2020-01-07,64,0.481254,-0.182521,-0.143903
2020-01-08,64,0.554175,0.043987,0.029467
2020-01-09,64,0.466266,-0.023289,-0.032860
2020-01-10,64,0.481464,-0.152461,-0.125523
2020-01-13,64,0.446841,0.113565,0.067366
2020-01-14,64,0.475882,-0.094166,-0.062779
2020-01-15,64,0.455487,0.110687,0.097045
2020-01-16,64,0.422890,-0.053157,-0.017203
2020-01-17,64,0.436103,-0.154382,-0.091122
2020-01-21,64,0.434779,-0.118463,-0.057544
2020-01-22,64,0.488684,-0.195006,-0.137273
2020-01-23,64,0.503098,0.077361,0.046346
2020-01-24,64,0.435343,-0.356447,-0.272859
2020-01-27,64,0.571098,-0.531236,-0.388807
2020-01-28,64,0.538763,0.179160,0.127411
2020-01-29,64,0.372551,0.016567,0.015931
2020-01-30,64,0.500475,0.097724,0.081306
2020-01-31,64,0.447262,-0.376519,-0.255969
2020-02-03,64,0.492056,0.110543,0.075147
2020-02-04,64,0.480602,-0.071405,-0.091101
2020-02-05,64,0.441028,0.124181,0.103516
2020-02-06,64,0.316497,0.295270,0.166279
2020-02-07,64,0.542550,-0.107374,-0.059547
2020-02-10,64,0.501529,-0.178492,-0.132833
2020-02-11,64,0.470099,0.095894,0.064556
2020-02-12,64,0.342793,0.219709,0.132886
2020-02-13,64,0.376424,0.242743,0.142254
2020-02-14,64,0.447719,-0.333942,-0.224701
2020-02-18,64,0.477110,-0.080482,-0.031415
2020-02-19,64,0.393757,-0.128355,-0.078574
2020-02-20,64,0.425366,0.408279,0.271772
2020-02-21,64,0.344880,-0.031693,-0.018453
2020-02-24,64,0.399881,-0.379793,-0.255534
2020-02-25,64,0.384635,-0.464165,-0.299923
2020-02-26,64,0.387268,-0.365570,-0.231840
2020-02-27,64,0.437401,0.103724,0.084722
2020-02-28,64,0.306657,0.166579,0.128968
2020-03-02,64,0.333989,0.288739,0.189389
2020-03-03,64,0.350971,0.060746,0.033666
2020-03-04,64,0.316911,-0.146122,-0.081745
2020-03-05,64,0.383443,-0.394055,-0.251144
2020-03-06,64,0.419881,-0.325042,-0.210369
2020-03-09,64,0.371598,-0.786603,-0.473151
2020-03-10,64,0.402861,0.689028,0.436660
2020-03-11,64,0.147534,-0.045666,-0.027460
2020-03-12,64,0.322552,-0.692965,-0.400004
2020-03-13,64,0.318308,0.185786,0.068833
2020-03-16,64,0.225172,-0.200480,-0.092562
2020-03-17,64,0.235751,-0.440000,-0.239628
2020-03-18,64,0.326002,-0.514814,-0.299711
2020-03-19,64,0.302731,0.613427,0.342806
2020-03-20,64,0.164822,-0.033181,-0.001089
2020-03-23,64,0.239057,-0.195870,-0.071713
2020-03-24,64,0.192287,0.328403,0.149416
2020-03-25,64,0.098328,-0.090132,-0.015411
2020-03-26,64,0.136358,0.247791,0.092507
2020-03-27,64,0.114244,-0.018103,-0.032931
2020-03-30,64,0.200218,-0.327899,-0.129035
2020-03-31,64,0.287105,-0.055752,-0.030145
2020-04-01,64,0.227662,-0.355486,-0.169876
2020-04-02,64,0.232072,-0.254262,-0.141616
2020-04-03,64,0.266691,-0.133061,-0.083081
2020-04-06,64,0.215179,0.389868,0.203878
2020-04-07,64,0.066093,0.190881,0.055277
2020-04-08,64,0.108010,-0.120480,-0.024458
2020-04-09,64,0.104889,0.163461,0.064655
2020-04-13,64,0.091690,0.167399,0.053669
2020-04-14,64,0.172754,0.001873,-0.011070
2020-04-15,64,0.150585,-0.503385,-0.198145
2020-04-16,64,0.147259,-0.286537,-0.112586
2020-04-17,64,0.211308,0.500696,0.240260
2020-04-20,64,0.106181,-0.010516,0.004975
2020-04-21,64,0.145915,-0.233475,-0.096861
2020-04-22,64,0.102318,-0.015510,0.007461
2020-04-23,64,0.113093,0.219016,0.070076
