date,model_ret,model_equity,model_rebalanced,model_cost,model_traded,naive_ret,naive_equity,naive_rebalanced,naive_cost,naive_traded
2020-01-02,0.00124398,100.1244,1,0.003187,20.000000,-0.00221890,99.7781,1,0.003346,20.000000
2020-01-03,-0.00062753,100.0616,1,0.002771,20.000000,0.00094048,99.8722,1,0.002667,20.000000
2020-01-06,-0.00011856,100.0498,1,0.003096,20.000000,0.00094999,99.9672,1,0.003823,20.000000
2020-01-07,-0.00335117,99.7147,1,0.002494,20.000000,-0.00084078,99.8831,1,0.002908,20.000000
2020-01-08,0.00309729,100.0244,1,0.002293,20.000000,0.00143494,100.0266,1,0.002531,20.000000
2020-01-09,0.00006183,100.0306,1,0.002843,20.000000,0.00067643,100.0942,1,0.002273,20.000000
2020-01-10,0.00076375,100.1070,1,0.002546,20.000000,0.00032259,100.1265,1,0.002428,20.000000
2020-01-13,0.00008150,100.1151,1,0.002670,20.000000,-0.00068626,100.0578,1,0.002632,20.000000
2020-01-14,0.00054873,100.1700,1,0.003160,20.000000,-0.00548035,99.5098,1,0.003298,20.000000
2020-01-15,-0.00538956,99.6310,1,0.002794,20.000000,0.00225476,99.7353,1,0.002754,20.000000
2020-01-16,0.00274416,99.9054,1,0.003846,26.420793,-0.00013781,99.7215,1,0.003273,26.576609
2020-01-17,-0.00287031,99.6184,1,0.003938,26.560487,0.00076656,99.7982,1,0.004646,30.566044
2020-01-21,-0.00171864,99.4465,1,0.003828,26.686264,0.00362748,100.1609,1,0.004049,32.896355
2020-01-22,0.00279163,99.7257,1,0.004208,24.588051,0.00107600,100.2685,1,0.004004,24.506879
2020-01-23,0.00326054,100.0518,1,0.005162,30.445887,0.00163315,100.4318,1,0.005837,36.521709
2020-01-24,-0.00951891,99.0999,1,0.003091,22.751977,0.00436602,100.8684,1,0.003781,26.757931
2020-01-27,-0.00651978,98.4479,1,0.002448,18.773950,0.01014354,101.8828,1,0.004273,34.496048
2020-01-28,-0.00477321,97.9706,1,0.002348,22.247614,0.00144086,102.0269,1,0.002935,24.676228
2020-01-29,-0.01038534,96.9320,1,0.003591,22.447880,0.00531162,102.5580,1,0.003659,30.327822
2020-01-30,-0.00081962,96.8501,1,0.002208,18.763165,0.00045462,102.6035,1,0.004040,32.035203
2020-01-31,-0.00146058,96.7040,1,0.002379,20.605500,0.00371361,102.9749,1,0.003983,30.090840
2020-02-03,-0.00188762,96.5153,1,0.003084,20.308712,0.00088356,103.0632,1,0.003143,26.224849
2020-02-04,0.00943898,97.4592,1,0.002616,20.511576,-0.00371380,102.6918,1,0.005463,33.503477
2020-02-05,0.02014420,99.4736,1,0.002466,16.522240,-0.00798784,101.8930,1,0.004890,33.416974
2020-02-06,-0.01344086,98.1295,1,0.002693,18.490925,0.00215417,102.1085,1,0.003133,28.142932
2020-02-07,-0.01452123,96.6774,1,0.001719,14.575181,0.00179168,102.2876,1,0.004214,30.370399
2020-02-10,-0.00085309,96.5921,1,0.001616,14.446862,0.00015109,102.3027,1,0.003502,24.240099
2020-02-11,0.01115023,97.7071,1,0.001708,14.413187,-0.00097500,102.2052,1,0.004507,30.323193
2020-02-12,0.00990399,98.6975,1,0.001807,16.525903,-0.00072486,102.1328,1,0.003433,26.567493
2020-02-13,-0.00840324,97.8572,1,0.002295,18.721629,-0.00314578,101.8182,1,0.006167,32.750472
2020-02-14,-0.01374975,96.4822,1,0.001895,14.693164,0.00248998,102.0672,1,0.006438,36.770018
2020-02-18,-0.00335635,96.1465,1,0.002051,12.805731,-0.00397572,101.6696,1,0.004533,31.029034
2020-02-19,0.01261468,97.4080,1,0.001397,14.685979,0.00312164,101.9818,1,0.005567,32.955303
2020-02-20,0.00200048,97.6081,1,0.001804,12.712342,0.00157565,102.1393,1,0.004442,30.623693
2020-02-21,-0.01066182,96.5419,1,0.003370,20.471437,-0.00072481,102.0669,1,0.004366,28.715126
2020-02-24,-0.02965909,93.5760,1,0.001717,16.509373,0.00521298,102.5881,1,0.004197,34.162511
2020-02-25,-0.01462880,92.1131,1,0.001076,6.610616,0.00500258,103.0884,1,0.003561,26.429346
2020-02-26,-0.01125670,90.9874,1,0.003158,12.475528,0.00432784,103.5212,1,0.004395,23.711602
2020-02-27,0.02117407,93.1048,1,0.003111,16.480919,-0.00553401,102.9678,1,0.006438,34.918283
2020-02-28,0.00611747,93.7166,1,0.005591,27.005269,-0.00322248,102.6455,1,0.004467,30.987785
2020-03-02,-0.01321891,92.3947,1,0.006950,23.576480,0.00192547,102.8381,1,0.009652,32.132024
2020-03-03,-0.01953542,90.4411,1,0.006401,23.662930,0.00907881,103.7460,1,0.006084,29.213453
2020-03-04,-0.02513485,87.9277,1,0.005243,19.925678,0.01391844,105.1378,1,0.007517,29.197607
2020-03-05,-0.03187210,84.7404,1,0.004478,24.034613,0.02137437,107.2753,1,0.008215,34.755385
2020-03-06,-0.01451548,83.2889,1,0.003893,25.556113,0.01145920,108.4212,1,0.006025,28.933376
2020-03-09,-0.07190102,76.0988,1,0.003906,23.966239,0.06608185,115.0294,1,0.005620,29.560946
2020-03-10,0.01300796,77.3996,1,0.009706,26.153433,-0.01506992,113.5224,1,0.005628,16.638457
2020-03-11,-0.01027328,76.3723,1,0.008385,30.363451,0.01375126,114.8975,1,0.011082,36.180476
2020-03-12,-0.03724619,72.6476,1,0.005855,19.525678,0.02131030,117.0285,1,0.004658,21.758605
2020-03-13,0.01364278,74.0119,1,0.005239,18.588980,0.00079070,117.1076,1,0.006482,29.016486
2020-03-16,-0.05071343,68.9406,1,0.007719,25.706087,0.03997961,121.1056,1,0.008052,29.746088
2020-03-17,-0.03487825,65.4528,1,0.006469,16.652736,0.03267791,124.3733,1,0.008087,26.544814
2020-03-18,-0.04440252,61.0125,1,0.011587,23.913648,0.04039617,128.4130,1,0.010757,30.623050
2020-03-19,0.08260054,69.2726,1,0.010259,15.991283,-0.06422860,121.9901,1,0.022578,26.500732
2020-03-20,0.02611484,71.8840,1,0.010565,25.668489,-0.02368036,119.6221,1,0.014973,35.366794
2020-03-23,0.01454040,73.3381,1,0.016376,26.791086,-0.01737242,117.8848,1,0.025251,31.434285
2020-03-24,0.05681716,79.0198,1,0.010427,21.365826,-0.02722578,115.1622,1,0.014174,34.060518
2020-03-25,0.02101647,81.1214,1,0.011067,30.727453,-0.02346699,112.8155,1,0.012332,23.615286
2020-03-26,0.00903769,82.0252,1,0.021162,30.382078,-0.00524371,112.2912,1,0.022901,35.714493
2020-03-27,-0.00558252,81.4670,1,0.017073,30.452039,-0.00655173,111.6360,1,0.020248,32.355552
2020-03-30,-0.00419910,81.0470,1,0.017217,29.045817,0.00253157,111.8892,1,0.020150,39.007557
2020-03-31,0.01241775,82.2888,1,0.006950,22.482819,-0.00323192,111.5660,1,0.012216,26.318311
2020-04-01,-0.00913495,81.3753,1,0.021871,32.971508,-0.00076988,111.4890,1,0.021938,33.361025
2020-04-02,0.00112896,81.4882,1,0.007990,18.111987,0.00209648,111.6986,1,0.011693,25.524326
2020-04-03,-0.00731827,80.7564,1,0.016020,29.651615,-0.00157844,111.5408,1,0.011088,33.083000
2020-04-06,0.03697906,84.4543,1,0.011404,25.541748,-0.01677360,109.8634,1,0.012548,35.995063
2020-04-07,0.00365181,84.8195,1,0.009456,33.877017,-0.00362604,109.5008,1,0.009912,28.478517
2020-04-08,0.01616287,86.4358,1,0.008968,25.971164,-0.01014458,108.4864,1,0.011645,22.001686
2020-04-09,0.01426258,87.8620,1,0.010725,28.081330,-0.00731467,107.7549,1,0.006645,22.068248
2020-04-13,-0.00791919,87.0701,1,0.007617,31.811362,0.00414463,108.1694,1,0.009354,31.999332
2020-04-14,-0.00338122,86.7320,1,0.006259,31.615985,-0.00611016,107.5583,1,0.008651,34.398176
2020-04-15,-0.01385818,85.3462,1,0.006058,23.026251,0.00332935,107.8913,1,0.007439,30.685634
2020-04-16,-0.00638329,84.7078,1,0.009365,30.322416,-0.00033816,107.8575,1,0.007082,26.320203
2020-04-17,0.00250969,84.9588,1,0.007885,19.629181,0.00129216,107.9867,1,0.008302,28.976201
2020-04-20,-0.00601770,84.3570,1,0.007394,34.108766,-0.00037436,107.9492,1,0.007758,38.499710
2020-04-21,0.00056717,84.4138,1,0.005991,26.846524,0.00179762,108.1290,1,0.008450,27.466124
2020-04-22,-0.01087542,83.3262,1,0.006745,26.737937,0.00141938,108.2709,1,0.008580,32.702368
2020-04-23,-0.01230990,82.0952,1,0.006099,25.543345,0.00945712,109.2167,1,0.012811,35.449404
2020-04-24,0.00037307,82.1325,1,0.005552,28.524806,0.00256631,109.4733,1,0.005037,27.154030
2020-04-27,0.01684923,83.8175,1,0.007282,36.351811,-0.00479788,108.9935,1,0.004704,26.809207
2020-04-28,-0.00870062,82.9474,1,0.010151,32.929267,-0.00121280,108.8722,1,0.010852,39.411092
2020-04-29,-0.01661265,81.2861,1,0.005647,28.854121,0.01946940,110.8192,1,0.011040,38.887866
2020-04-30,-0.01111925,80.1742,1,0.005420,29.572124,-0.01263682,109.5555,1,0.008293,38.737451
2020-05-01,0.01177985,81.3522,1,0.009767,24.035916,-0.01991095,107.5644,1,0.010248,28.491392
2020-05-04,-0.01655773,79.6964,1,0.005333,28.871629,0.00528049,108.0924,1,0.010913,40.840208
2020-05-05,0.00616935,80.3133,1,0.004040,25.295726,0.00051747,108.1442,1,0.007385,26.853979
2020-05-06,-0.01772739,78.5406,1,0.009338,32.505544,0.01668525,109.8127,1,0.010902,35.557164
2020-05-07,0.01566786,80.1074,1,0.007032,29.387118,-0.00911438,108.9013,1,0.012813,35.338420
2020-05-08,0.01739822,81.8472,1,0.006036,23.056038,-0.00126878,108.7744,1,0.008146,36.890327
2020-05-11,-0.01439164,80.4081,1,0.004395,19.127550,0.00420001,109.1944,1,0.007964,29.020093
