date,n_members,dispersion,ensemble_rank_ic,mean_member_rank_ic
2020-01-02,16,0.289919,0.256675,0.139340
2020-01-03,16,0.277409,0.152712,0.077911
2020-01-06,16,0.298356,-0.008932,0.015108
2020-01-07,16,0.293036,-0.083942,-0.039664
2020-01-08,16,0.249417,0.034144,0.017179
2020-01-09,16,0.283707,-0.154293,-0.076879
2020-01-10,16,0.224041,0.015463,-0.000912
2020-01-13,16,0.266286,0.060749,0.019070
2020-01-14,16,0.229783,-0.018250,-0.001116
2020-01-15,16,0.141821,-0.444380,-0.202155
2020-01-16,16,0.133389,0.098261,0.033637
2020-01-17,16,0.242770,-0.176968,-0.117791
2020-01-21,16,0.183576,-0.454845,-0.202641
2020-01-22,16,0.138238,0.089126,0.036393
2020-01-23,16,0.104344,-0.167207,-0.072947
2020-01-24,16,0.079341,-0.440741,-0.171855
2020-01-27,16,0.098920,-0.494141,-0.191086
2020-01-28,16,0.111544,0.164161,0.066754
2020-01-29,16,0.164531,-0.386564,-0.186825
2020-01-30,16,0.040902,0.201498,0.063149
2020-01-31,16,0.055474,-0.160400,-0.058228
2020-02-03,16,0.048311,0.051719,0.009399
2020-02-04,16,0.068323,0.266724,0.094786
2020-02-05,16,0.072104,0.584724,0.208253
2020-02-06,16,0.121092,-0.322096,-0.138766
2020-02-07,16,0.228942,-0.244904,-0.125922
2020-02-10,16,0.257640,-0.207506,-0.118034
2020-02-11,16,0.235657,0.599520,0.322609
2020-02-12,16,0.152201,0.024443,0.016118
2020-02-13,16,0.094985,-0.182054,-0.074892
2020-02-14,16,0.076648,-0.322144,-0.117052
2020-02-18,16,0.089824,-0.022281,-0.004923
2020-02-19,16,0.111143,0.173310,0.065685
2020-02-20,16,0.116638,0.043751,0.021896
2020-02-21,16,0.079117,-0.363859,-0.137803
2020-02-24,16,0.117503,-0.546856,-0.233667
2020-02-25,16,0.102407,-0.551986,-0.226170
2020-02-26,16,0.099115,-0.289865,-0.115660
2020-02-27,16,0.151441,0.285165,0.135720
2020-02-28,16,0.038332,0.104654,0.043571
2020-03-02,16,0.045009,-0.132453,-0.016615
2020-03-03,16,0.146855,-0.021036,-0.018679
2020-03-04,16,0.102297,-0.459241,-0.188860
2020-03-05,16,0.138694,-0.391788,-0.181261
2020-03-06,16,0.076526,-0.167787,-0.052371
2020-03-09,16,0.070583,-0.409585,-0.144640
2020-03-10,16,0.015732,-0.181499,-0.039394
2020-03-11,16,0.060802,0.029391,0.021447
2020-03-12,16,0.014944,-0.168131,-0.048469
