#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.250036,0.281484,0.275682
0.186365,0.250036,0.250728
0.20481,0.186365,0.194332
0.250354,0.20481,0.216415
0.269878,0.250354,0.244721
0.139062,0.269878,0.260404
0.107371,0.139062,0.151521
0.182965,0.107371,0.126239
0.209721,0.182965,0.185921
0.339116,0.209721,0.208386
0.300789,0.339116,0.325916
0.307757,0.300789,0.296453
0.227883,0.307757,0.306377
0.360473,0.227883,0.231825
0.204035,0.360473,0.352295
0.141468,0.204035,0.206123
0.156607,0.141468,0.153446
0.193746,0.156607,0.165186
0.223782,0.193746,0.198825
0.254445,0.223782,0.218573
0.187896,0.254445,0.251214
0.190784,0.187896,0.194903
0.218514,0.190784,0.199053
0.26025,0.218514,0.222068
