#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.24269,0.224081,0.221121
0.343947,0.24269,0.236794
0.368759,0.343947,0.329041
0.293527,0.368759,0.356985
0.241527,0.293527,0.290948
0.185977,0.241527,0.238985
0.282846,0.185977,0.192614
0.154917,0.282846,0.275891
0.16955,0.154917,0.156324
0.209935,0.16955,0.173219
0.236228,0.209935,0.208175
0.179705,0.236228,0.233502
0.266995,0.179705,0.182159
0.24933,0.266995,0.264195
0.187081,0.24933,0.248824
0.115582,0.187081,0.191157
0.207539,0.115582,0.129589
0.193428,0.207539,0.210315
0.167806,0.193428,0.194785
0.153237,0.167806,0.172809
0.139484,0.153237,0.160798
0.241129,0.139484,0.147867
0.166066,0.241129,0.239213
0.203578,0.166066,0.167997
