#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.298145,0.298015,0.286068
0.378084,0.298145,0.282543
0.384262,0.378084,0.363329
0.380062,0.384262,0.365966
0.428349,0.380062,0.362213
0.347491,0.428349,0.406096
0.377939,0.347491,0.334355
0.415993,0.377939,0.362592
0.469748,0.415993,0.397953
0.459638,0.469748,0.446768
0.458435,0.459638,0.440525
0.520585,0.458435,0.440544
0.522608,0.520585,0.492349
0.575259,0.522608,0.49497
0.533125,0.575259,0.533049
0.502319,0.533125,0.501445
0.517021,0.502319,0.47682
0.519571,0.517021,0.489132
0.435104,0.519571,0.491046
0.447734,0.435104,0.420419
0.385852,0.447734,0.428337
0.45429,0.385852,0.374618
0.380782,0.45429,0.431038
0.453783,0.380782,0.36862
