#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.36107,0.459205,0.435595
0.29885,0.36107,0.348497
0.311336,0.29885,0.297632
0.346109,0.311336,0.314997
0.331044,0.346109,0.334819
0.371344,0.331044,0.314205
0.252979,0.371344,0.360545
0.316421,0.252979,0.255934
0.405421,0.316421,0.312825
0.455537,0.405421,0.391413
0.497408,0.455537,0.439328
0.553916,0.497408,0.477597
0.562963,0.553916,0.53318
0.604605,0.562963,0.540319
0.73894,0.604605,0.576261
0.536923,0.73894,0.688712
0.665626,0.536923,0.514229
0.652236,0.665626,0.629304
0.51134,0.652236,0.615017
0.399819,0.51134,0.487531
0.50884,0.399819,0.378676
0.470762,0.50884,0.484241
0.546645,0.470762,0.443284
0.52483,0.546645,0.515748
