#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.750759,0.913987,0.817109
0.871923,0.750759,0.721156
0.845609,0.871923,0.814862
0.74894,0.845609,0.803318
0.643756,0.74894,0.749494
0.698336,0.643756,0.679732
0.702124,0.698336,0.724574
0.680617,0.702124,0.725504
0.657266,0.680617,0.709667
0.642578,0.657266,0.692856
0.659875,0.642578,0.681611
0.602621,0.659875,0.693947
0.664528,0.602621,0.64996
0.557614,0.664528,0.697623
0.511057,0.557614,0.614228
0.536187,0.511057,0.57714
0.499093,0.536187,0.596626
0.532469,0.499093,0.565926
0.471547,0.532469,0.594103
0.524343,0.471547,0.54338
0.390246,0.524343,0.588182
0.404243,0.390246,0.473117
0.50721,0.404243,0.486191
0.417225,0.50721,0.571695
