#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0726921,0.101391,0.108762
0.019479,0.0726921,0.0821315
0.00544756,0.019479,0.030978
0.00565632,0.00544756,0.0172253
0.00552709,0.00565632,0.0206804
0.00582531,0.00552709,0.00834365
0.00530342,0.00582531,0.014804
0.00582034,0.00530342,0.0099382
0.00582034,0.00582034,0.0124674
0.00582034,0.00582034,0.0125547
0.00581537,0.00582034,0.0137747
0.00580046,0.00581537,0.0130019
0.0172821,0.00580046,0.013978
0.0156369,0.0172821,0.0271264
0.0286444,0.0156369,0.0249666
0.0427952,0.0286444,0.0362409
0.0376259,0.0427952,0.0487218
0.0253938,0.0376259,0.0437197
0.0572739,0.0253938,0.0332511
0.0321684,0.0572739,0.063045
0.0238331,0.0321684,0.039178
0.0629601,0.0238331,0.0337704
0.0507726,0.0629601,0.0685527
0.0595901,0.0507726,0.0563577
