#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0587352,0.0330929,0.0448839
0.0752469,0.0587352,0.0667963
0.0249862,0.0752469,0.0767537
0.00587004,0.0249862,0.0325016
0.00587998,0.00587004,0.0150738
0.0380484,0.00587998,0.0109177
0.0156717,0.0380484,0.0496267
0.00587004,0.0156717,0.0264551
0.0197673,0.00587004,0.00712737
0.0381727,0.0197673,0.0307668
0.0451809,0.0381727,0.0476064
0.0619908,0.0451809,0.0513499
0.105591,0.0619908,0.0662636
0.175425,0.105591,0.107792
0.209552,0.175425,0.171997
0.255951,0.209552,0.20291
0.25269,0.255951,0.247347
0.206157,0.25269,0.244762
0.253143,0.206157,0.202812
0.114588,0.253143,0.249385
0.161707,0.114588,0.118805
0.167368,0.161707,0.167341
0.124195,0.167368,0.171978
0.224588,0.124195,0.130822
