#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.323712,0.352471,0.346273
0.218519,0.323712,0.320352
0.256796,0.218519,0.215595
0.20819,0.256796,0.255232
0.226347,0.20819,0.207104
0.184839,0.226347,0.224966
0.154808,0.184839,0.184231
0.128087,0.154808,0.154793
0.27632,0.128087,0.128593
0.200417,0.27632,0.276072
0.194144,0.200417,0.199239
0.187846,0.194144,0.192062
0.175679,0.187846,0.184982
0.105303,0.175679,0.171974
0.0823496,0.105303,0.102981
0.0750779,0.0823496,0.0792712
0.123291,0.0750779,0.0720367
0.156036,0.123291,0.120399
0.151577,0.156036,0.153956
0.164222,0.151577,0.150447
0.163009,0.164222,0.163779
0.219891,0.163009,0.161948
0.281434,0.219891,0.218988
0.246631,0.281434,0.280613
