#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.473113,0.534432,0.531393
0.624471,0.473113,0.47804
0.78174,0.624471,0.604111
0.910622,0.78174,0.730958
0.909767,0.910622,0.823205
0.892301,0.909767,0.824335
0.95976,0.892301,0.818448
1.02376,0.95976,0.85514
1.02289,1.02376,0.882725
0.980432,1.02289,0.883926
0.80946,0.980432,0.866391
0.855744,0.80946,0.774063
0.898445,0.855744,0.801962
0.820514,0.898445,0.82397
0.762723,0.820514,0.779771
0.931766,0.762723,0.745072
0.953378,0.931766,0.843315
0.901029,0.953378,0.853605
0.982027,0.901029,0.829131
0.981301,0.982027,0.869003
0.884801,0.981301,0.868151
0.715981,0.884801,0.822464
0.70439,0.715981,0.717798
0.95379,0.70439,0.709605
