#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.194417,0.16199,0.155703
0.219379,0.194417,0.192773
0.174168,0.219379,0.217993
0.132978,0.174168,0.173679
0.184546,0.132978,0.13406
0.211585,0.184546,0.183472
0.215149,0.211585,0.212999
0.182245,0.215149,0.210089
0.159724,0.182245,0.175568
0.232038,0.159724,0.157064
0.243624,0.232038,0.230777
0.254569,0.243624,0.242277
0.284257,0.254569,0.255399
0.371314,0.284257,0.286907
0.282458,0.371314,0.37689
0.32663,0.282458,0.286802
0.336362,0.32663,0.334733
0.254952,0.336362,0.342766
0.376925,0.254952,0.260616
0.479291,0.376925,0.389479
0.446163,0.479291,0.489529
0.448991,0.446163,0.460105
0.519541,0.448991,0.465307
0.553658,0.519541,0.534005
