#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0340224,0.0335949,0.0416435
0.0408716,0.0340224,0.0401056
0.0496642,0.0408716,0.0415727
0.0511753,0.0496642,0.0506806
0.0490927,0.0511753,0.0539522
0.0558822,0.0490927,0.0480732
0.0554051,0.0558822,0.0562701
0.0463987,0.0554051,0.0569458
0.0395097,0.0463987,0.0471208
0.0331476,0.0395097,0.0409299
0.0372184,0.0331476,0.0357749
0.0388834,0.0372184,0.04023
0.0450368,0.0388834,0.0415717
0.0685369,0.0450368,0.0465756
0.0850187,0.0685369,0.0698192
0.0822005,0.0850187,0.0853082
0.102445,0.0822005,0.081545
0.154783,0.102445,0.101322
0.220895,0.154783,0.150662
0.320104,0.220895,0.211172
0.292101,0.320104,0.298771
0.135762,0.292101,0.272535
0.0135096,0.135762,0.130731
0.00902128,0.0135096,0.0241478
