#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0671153,0.0820911,0.091476
0.0614043,0.0671153,0.0758505
0.083115,0.0614043,0.0703671
0.0619859,0.083115,0.0904905
0.0366865,0.0619859,0.0726862
0.0690836,0.0366865,0.04477
0.0470448,0.0690836,0.0762432
0.0412046,0.0470448,0.05636
0.0289327,0.0412046,0.0512664
0.0591378,0.0289327,0.0390843
0.045504,0.0591378,0.0671669
0.0616479,0.045504,0.0541398
0.0483123,0.0616479,0.0688567
0.0572143,0.0483123,0.0572455
0.0503452,0.0572143,0.0631308
0.105661,0.0503452,0.059188
0.119603,0.105661,0.11339
0.0857692,0.119603,0.125201
0.0667674,0.0857692,0.0929787
0.0879314,0.0667674,0.0755443
0.135314,0.0879314,0.0965357
0.10997,0.135314,0.138735
0.177349,0.10997,0.116875
0.142844,0.177349,0.176689
