#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0443012,0.00587004,0.0175962
0.0447933,0.0443012,0.0505588
0.0327699,0.0447933,0.046785
0.0632981,0.0327699,0.0333467
0.080948,0.0632981,0.0607987
0.0619958,0.080948,0.0779424
0.0246482,0.0619958,0.0577128
0.0459712,0.0246482,0.0293115
0.0770263,0.0459712,0.0467402
0.133222,0.0770263,0.0763644
0.124727,0.133222,0.130427
0.12927,0.124727,0.122857
0.118798,0.12927,0.126342
0.138684,0.118798,0.116925
0.089343,0.138684,0.137423
0.0483421,0.089343,0.0886934
0.061797,0.0483421,0.0507592
0.0760173,0.061797,0.0596163
0.0482974,0.0760173,0.0727857
0.0457923,0.0482974,0.0460765
0.0473729,0.0457923,0.0474628
0.0348872,0.0473729,0.0423657
0.0661113,0.0348872,0.0355152
0.0570155,0.0661113,0.0637846
