#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00587004,0.00587004,0.016921
0.00587004,0.00587004,0.0212615
0.0349618,0.00587004,0.0125985
0.0459265,0.0349618,0.0511418
0.0870814,0.0459265,0.0692289
0.0193945,0.0870814,0.0972931
0.0558723,0.0193945,0.0282874
0.064143,0.0558723,0.0663738
0.044336,0.064143,0.0705221
0.0719316,0.044336,0.0546464
0.0483222,0.0719316,0.0825758
0.0845167,0.0483222,0.0528243
0.0592074,0.0845167,0.088388
0.0424273,0.0592074,0.0608574
0.0372979,0.0424273,0.0461989
0.0183607,0.0372979,0.0413851
0.00587004,0.0183607,0.0236961
0.00587004,0.00587004,0.00482129
0.00587004,0.00587004,0.0061092
0.0429343,0.00587004,0.00770502
0.114906,0.0429343,0.052167
0.0670607,0.114906,0.118917
0.025016,0.0670607,0.0685994
0.0518313,0.025016,0.0308632
