#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.335403,0.320954,0.316818
0.343529,0.335403,0.336163
0.344737,0.343529,0.345237
0.331218,0.344737,0.346317
0.367775,0.331218,0.333071
0.385494,0.367775,0.369114
0.353589,0.385494,0.385403
0.249638,0.353589,0.354492
0.237784,0.249638,0.249847
0.316167,0.237784,0.237049
0.353256,0.316167,0.317044
0.424358,0.353256,0.354044
0.583798,0.424358,0.422866
0.620246,0.583798,0.568337
0.569802,0.620246,0.59907
0.432251,0.569802,0.557355
0.304735,0.432251,0.431765
0.251547,0.304735,0.305499
0.190784,0.251547,0.250344
0.220427,0.190784,0.189698
0.190993,0.220427,0.218989
0.188796,0.190993,0.188341
0.204666,0.188796,0.185734
0.220268,0.204666,0.201042
