#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.196599,0.207673,0.211197
0.210596,0.196599,0.211174
0.224568,0.210596,0.220848
0.175187,0.224568,0.23714
0.132799,0.175187,0.191356
0.138948,0.132799,0.145808
0.139619,0.138948,0.154638
0.138908,0.139619,0.147962
0.133361,0.138908,0.147576
0.130776,0.133361,0.143076
0.163258,0.130776,0.14166
0.118529,0.163258,0.171189
0.0963463,0.118529,0.129145
0.0795513,0.0963463,0.107728
0.07892,0.0795513,0.0922248
0.0535511,0.07892,0.0928198
0.034768,0.0535511,0.0733087
0.0508025,0.034768,0.0609277
0.0615236,0.0508025,0.0717402
0.057592,0.0615236,0.0771988
0.0509665,0.057592,0.0729236
0.044664,0.0509665,0.0663542
0.0269048,0.044664,0.0609851
0.0134499,0.0269048,0.0439831
