#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.635878,0.784548,0.732929
1.01735,0.635878,0.643534
1.01977,1.01735,0.885431
0.961991,1.01977,0.887521
1.01845,0.961991,0.872243
0.981296,1.01845,0.90086
0.99837,0.981296,0.890516
1.0151,0.99837,0.898316
0.919181,1.0151,0.903792
0.977519,0.919181,0.866615
1.00052,0.977519,0.890755
0.991903,1.00052,0.898895
1.00218,0.991903,0.896199
0.91189,1.00218,0.90017
0.878499,0.91189,0.866362
0.39717,0.878499,0.851022
0.183969,0.39717,0.520562
0.391171,0.183969,0.344497
0.749313,0.391171,0.507024
0.863234,0.749313,0.773931
0.877306,0.863234,0.839369
0.610211,0.877306,0.849449
0.661938,0.610211,0.688804
0.77914,0.661938,0.725286
