#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.676029,0.620888,0.573996
0.548504,0.676029,0.620364
0.353793,0.548504,0.523351
0.431152,0.353793,0.350463
0.392547,0.431152,0.419871
0.173994,0.392547,0.379858
0.282582,0.173994,0.172922
0.294586,0.282582,0.277101
0.294427,0.294586,0.2846
0.35437,0.294427,0.288188
0.476711,0.35437,0.344953
0.324587,0.476711,0.457599
0.241825,0.324587,0.317009
0.216143,0.241825,0.238821
0.260772,0.216143,0.213477
0.189695,0.260772,0.254565
0.120632,0.189695,0.186508
0.161975,0.120632,0.123643
0.227043,0.161975,0.163085
0.361284,0.227043,0.22481
0.408487,0.361284,0.353208
0.39963,0.408487,0.39722
0.221243,0.39963,0.391203
0.312335,0.221243,0.223231
