#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0204731,0.0352849,0.0546726
0.0138774,0.0204731,0.0387933
0.0312589,0.0138774,0.0278646
0.00732637,0.0312589,0.0469588
0.00552212,0.00732637,0.0256869
0.00585513,0.00552212,0.0127029
0.00587004,0.00585513,0.0144122
0.0058601,0.00587004,0.010749
0.0058601,0.0058601,0.0111814
0.00587004,0.0058601,0.0118348
0.00585016,0.00587004,0.0128331
0.0058601,0.00585016,0.0141866
0.00587004,0.0058601,0.0138011
0.00585016,0.00587004,0.0167742
0.00304686,0.00585016,0.0173827
0.0196778,0.00304686,0.0191328
0.0390375,0.0196778,0.0338651
0.0433419,0.0390375,0.0493132
0.102599,0.0433419,0.0523495
0.174546,0.102599,0.104212
0.254574,0.174546,0.167662
0.210661,0.254574,0.241158
0.335527,0.210661,0.201699
0.41386,0.335527,0.32185
