#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0420844,0.0115164,0.0180739
0.0571149,0.0420844,0.0324837
0.0490479,0.0571149,0.046806
0.017794,0.0490479,0.0407116
0.0311247,0.017794,0.0131945
0.0648886,0.0311247,0.0244529
0.116178,0.0648886,0.0553241
0.244926,0.116178,0.0950091
0.149082,0.244926,0.222299
0.0241512,0.149082,0.136808
0.00993086,0.0241512,0.0267412
0.00587004,0.00993086,0.00747816
0.00587004,0.00587004,0.0134443
0.00587004,0.00587004,0.0184915
0.00587004,0.00587004,0.018459
0.00587004,0.00587004,0.0185557
0.00587004,0.00587004,0.0183124
0.00587004,0.00587004,0.0176585
0.00587004,0.00587004,0.017345
0.00587004,0.00587004,0.0175652
0.00744069,0.00587004,0.017793
0.0384411,0.00744069,0.0228212
0.0375862,0.0384411,0.0382751
0.0937119,0.0375862,0.0405349
