#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.173348,0.176663,0.181359
0.124832,0.173348,0.191882
0.159237,0.124832,0.139545
0.143565,0.159237,0.175807
0.214995,0.143565,0.160048
0.211655,0.214995,0.220194
0.210178,0.211655,0.223896
0.106869,0.210178,0.219933
0.0830902,0.106869,0.11925
0.0802173,0.0830902,0.0986624
0.0463043,0.0802173,0.0932328
0.0464733,0.0463043,0.0616439
0.0585364,0.0464733,0.0649611
0.1092,0.0585364,0.0757415
0.120796,0.1092,0.120626
0.214398,0.120796,0.128352
0.273402,0.214398,0.21669
0.150867,0.273402,0.269864
0.125214,0.150867,0.154837
0.12015,0.125214,0.133167
0.0896511,0.12015,0.129163
0.0390823,0.0896511,0.0995729
0.0676124,0.0390823,0.0527118
0.0596945,0.0676124,0.0793727
