#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.170162,0.236193,0.235274
0.16542,0.170162,0.175909
0.135921,0.16542,0.172123
0.102649,0.135921,0.15034
0.086649,0.102649,0.114219
0.145638,0.086649,0.0924476
0.139971,0.145638,0.151263
0.107649,0.139971,0.144661
0.110905,0.107649,0.117135
0.0771009,0.110905,0.122311
0.0879711,0.0771009,0.0939353
0.137735,0.0879711,0.101913
0.144291,0.137735,0.145363
0.126869,0.144291,0.151606
0.137541,0.126869,0.134729
0.137128,0.137541,0.144297
0.13513,0.137128,0.143433
0.124613,0.13513,0.141989
0.124827,0.124613,0.13375
0.103936,0.124827,0.134415
0.167627,0.103936,0.115659
0.184064,0.167627,0.171708
0.164769,0.184064,0.185598
0.146741,0.164769,0.16964
