#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0318404,0.0680349,0.0564449
0.112257,0.0318404,0.0284896
0.647608,0.112257,0.105493
0.396633,0.647608,0.623169
0.265772,0.396633,0.394054
0.150419,0.265772,0.259269
0.00967737,0.150419,0.141334
0.00587004,0.00967737,0.0157583
0.00587004,0.00587004,0.0139761
0.00587004,0.00587004,0.00375214
0.00587004,0.00587004,0.00394578
0.00587004,0.00587004,0.005838
0.00587004,0.00587004,0.00532727
0.0115462,0.00587004,0.00752479
0.0508025,0.0115462,0.0180976
0.0563743,0.0508025,0.0468001
0.0562799,0.0563743,0.0516385
0.0867683,0.0562799,0.05191
0.182091,0.0867683,0.0819876
0.350175,0.182091,0.174922
0.454563,0.350175,0.344428
0.517533,0.454563,0.445454
0.464385,0.517533,0.503708
0.409934,0.464385,0.454334
