#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00587004,0.00587004,0.0186039
0.00587004,0.00587004,0.0187905
0.00587004,0.00587004,0.0183611
0.00587004,0.00587004,0.0182481
0.00900637,0.00587004,0.0197064
0.0385554,0.00900637,0.0195238
0.0212733,0.0385554,0.0383122
0.00587004,0.0212733,0.0132332
0.00587004,0.00587004,0.00523573
0.0357223,0.00587004,0.0132475
0.0577163,0.0357223,0.0345706
0.105532,0.0577163,0.0503563
0.11508,0.105532,0.0945843
0.144708,0.11508,0.105798
0.154058,0.144708,0.135133
0.190943,0.154058,0.147052
0.169769,0.190943,0.184755
0.200695,0.169769,0.166709
0.196425,0.200695,0.198113
0.198334,0.196425,0.19494
0.150399,0.198334,0.196236
0.130329,0.150399,0.151777
0.196361,0.130329,0.133152
0.186688,0.196361,0.195211
