#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.419064,0.407816,0.399491
0.361467,0.419064,0.412882
0.352232,0.361467,0.355845
0.30981,0.352232,0.352176
0.36362,0.30981,0.314571
0.261115,0.36362,0.361375
0.463102,0.261115,0.27054
0.514894,0.463102,0.457241
0.678047,0.514894,0.505304
0.592581,0.678047,0.655339
0.38538,0.592581,0.582946
0.567575,0.38538,0.390711
0.659284,0.567575,0.56076
0.74219,0.659284,0.639824
0.576964,0.74219,0.709679
0.636495,0.576964,0.56917
0.731071,0.636495,0.624629
0.700936,0.731071,0.700819
0.714306,0.700936,0.676872
0.342267,0.714306,0.688126
0.572739,0.342267,0.348643
0.641868,0.572739,0.566325
0.875879,0.641868,0.625086
0.901462,0.875879,0.804671
