#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.399481,0.401106,0.374758
0.412896,0.399481,0.372399
0.431724,0.412896,0.385998
0.450477,0.431724,0.402622
0.453291,0.450477,0.427551
0.421411,0.453291,0.42978
0.432718,0.421411,0.408546
0.463733,0.432718,0.419151
0.516236,0.463733,0.444069
0.487775,0.516236,0.486396
0.484311,0.487775,0.463098
0.514099,0.484311,0.461719
0.524735,0.514099,0.485448
0.592169,0.524735,0.495732
0.622602,0.592169,0.547127
0.548573,0.622602,0.569025
0.601369,0.548573,0.513463
0.616315,0.601369,0.554346
0.663295,0.616315,0.565602
0.671968,0.663295,0.600176
0.676094,0.671968,0.606319
0.633408,0.676094,0.608598
0.681099,0.633408,0.57921
0.714962,0.681099,0.613185
