#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.558569,0.423553,0.355005
0.34081,0.558569,0.501286
0.208926,0.34081,0.277633
0.234036,0.208926,0.14353
0.189188,0.234036,0.188875
0.15022,0.189188,0.153221
0.197688,0.15022,0.126754
0.131865,0.197688,0.178116
0.25097,0.131865,0.109523
0.320914,0.25097,0.237354
0.324617,0.320914,0.304816
0.289476,0.324617,0.309568
0.287667,0.289476,0.291327
0.277865,0.287667,0.305665
0.215139,0.277865,0.29106
0.22673,0.215139,0.232182
0.214895,0.22673,0.240348
0.223743,0.214895,0.220283
0.212097,0.223743,0.217615
0.201674,0.212097,0.203524
0.234409,0.201674,0.189021
0.218375,0.234409,0.219185
0.290957,0.218375,0.196987
0.352889,0.290957,0.258526
