#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.814947,0.833869,0.69939
0.837433,0.814947,0.687959
0.833452,0.837433,0.705632
0.830296,0.833452,0.705259
0.835688,0.830296,0.717357
0.826652,0.835688,0.723888
0.824858,0.826652,0.723466
0.818526,0.824858,0.723893
0.83045,0.818526,0.719854
0.831568,0.83045,0.728693
0.835008,0.831568,0.729449
0.832532,0.835008,0.732545
0.827393,0.832532,0.731876
0.825444,0.827393,0.729525
0.816344,0.825444,0.729149
0.816856,0.816344,0.722959
0.766028,0.816856,0.723411
0.804991,0.766028,0.693056
0.830002,0.804991,0.716926
0.826826,0.830002,0.731622
0.814018,0.826826,0.729402
0.80855,0.814018,0.722703
0.784026,0.80855,0.719105
0.707114,0.784026,0.705525
