#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00587004,0.00587004,0.00929966
0.00864353,0.00587004,0.0110479
0.00587004,0.00864353,0.0226487
0.00587004,0.00587004,0.0245116
0.00637702,0.00587004,0.0107673
0.0137034,0.00637702,0.0114838
0.00713253,0.0137034,0.0317115
0.00587004,0.00713253,0.0144596
0.0147124,0.00587004,0.00648555
0.00587004,0.0147124,0.0228467
0.00859382,0.00587004,0.010983
0.00825584,0.00859382,0.0144373
0.0263332,0.00825584,0.0148371
0.0122123,0.0263332,0.0342439
0.0217256,0.0122123,0.0169051
0.0289576,0.0217256,0.0287839
0.013594,0.0289576,0.034942
0.0315273,0.013594,0.0194074
0.0478451,0.0315273,0.037988
0.0375066,0.0478451,0.0529925
0.0660616,0.0375066,0.0420868
0.0715937,0.0660616,0.0725064
0.0807442,0.0715937,0.0788689
0.0875437,0.0807442,0.0874584
