#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.139778,0.128281,0.11884
0.206316,0.139778,0.131513
0.188627,0.206316,0.196185
0.291534,0.188627,0.182962
0.403597,0.291534,0.289347
0.385042,0.403597,0.406041
0.946757,0.385042,0.389267
0.85398,0.946757,0.775403
0.677172,0.85398,0.736362
0.815911,0.677172,0.641298
0.450979,0.815911,0.721666
0.25271,0.450979,0.466363
0.221849,0.25271,0.280851
0.253078,0.221849,0.245701
0.224448,0.253078,0.282443
0.281603,0.224448,0.2461
0.29974,0.281603,0.298838
0.28377,0.29974,0.317647
0.142268,0.28377,0.292572
0.208429,0.142268,0.149467
0.0900438,0.208429,0.211485
0.0753016,0.0900438,0.0964328
0.102539,0.0753016,0.0807777
0.0855853,0.102539,0.111277
