#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.458912,0.451407,0.433776
0.491528,0.458912,0.446115
0.437892,0.491528,0.476341
0.353937,0.437892,0.430646
0.391215,0.353937,0.354899
0.081281,0.391215,0.388339
0.396916,0.081281,0.105492
0.338141,0.396916,0.386439
0.321565,0.338141,0.326656
0.347774,0.321565,0.319254
0.364499,0.347774,0.342584
0.362695,0.364499,0.360716
0.431804,0.362695,0.359449
0.404104,0.431804,0.423666
0.469837,0.404104,0.397037
0.441456,0.469837,0.456852
0.520968,0.441456,0.431167
0.549035,0.520968,0.501159
0.447321,0.549035,0.525357
0.270315,0.447321,0.440726
0.364032,0.270315,0.276827
0.475966,0.364032,0.364993
0.318066,0.475966,0.46335
0.230497,0.318066,0.318685
