#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0211789,0.0276056,0.0344602
0.0284506,0.0211789,0.0393362
0.0316267,0.0284506,0.0438688
0.0355781,0.0316267,0.0506452
0.0274664,0.0355781,0.0543653
0.0327251,0.0274664,0.0395666
0.0435208,0.0327251,0.0498723
0.0607284,0.0435208,0.056773
0.0985482,0.0607284,0.0739108
0.147686,0.0985482,0.109114
0.182762,0.147686,0.155052
0.172165,0.182762,0.186247
0.112421,0.172165,0.174857
0.0793475,0.112421,0.119444
0.0879811,0.0793475,0.0905796
0.153511,0.0879811,0.099185
0.157353,0.153511,0.158797
0.161961,0.157353,0.162234
0.226471,0.161961,0.167996
0.25611,0.226471,0.229957
0.213141,0.25611,0.258283
0.231173,0.213141,0.219302
0.238798,0.231173,0.235374
0.245911,0.238798,0.24045
