#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0641878,0.0792183,0.138817
0.0799141,0.0641878,0.109824
0.095551,0.0799141,0.108211
0.101481,0.095551,0.124931
0.105542,0.101481,0.135471
0.134196,0.105542,0.134842
0.147362,0.134196,0.161781
0.14102,0.147362,0.173365
0.143784,0.14102,0.163023
0.17042,0.143784,0.164385
0.185987,0.17042,0.187988
0.172622,0.185987,0.202632
0.163611,0.172622,0.191995
0.15119,0.163611,0.184928
0.152204,0.15119,0.174888
0.14016,0.152204,0.175676
0.152015,0.14016,0.165785
0.16794,0.152015,0.175972
0.198667,0.16794,0.187206
0.258689,0.198667,0.214665
0.253063,0.258689,0.269555
0.246939,0.253063,0.266603
0.210288,0.246939,0.261792
0.184939,0.210288,0.231409
