#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.186127,0.0587452,0.0715827
0.340557,0.186127,0.183582
0.339956,0.340557,0.32417
0.337918,0.339956,0.329429
0.233082,0.337918,0.332533
0.230254,0.233082,0.228662
0.114458,0.230254,0.230433
0.159992,0.114458,0.120317
0.19062,0.159992,0.162809
0.189959,0.19062,0.187915
0.126959,0.189959,0.186959
0.142278,0.126959,0.129753
0.118912,0.142278,0.144035
0.143222,0.118912,0.124211
0.113494,0.143222,0.145911
0.110244,0.113494,0.119762
0.161598,0.110244,0.117932
0.153322,0.161598,0.16319
0.150404,0.153322,0.155338
0.163521,0.150404,0.153539
0.152994,0.163521,0.164091
0.145379,0.152994,0.153918
0.1217,0.145379,0.149828
0.14946,0.1217,0.128403
