#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00339975,0.0036781,-0.036293
0.00424969,0.00339975,-0.035939
0.00571596,0.00424969,-0.0324847
0.00582531,0.00571596,-0.0353328
0.00546247,0.00582531,-0.0361471
0.00566626,0.00546247,-0.0388109
0.00583525,0.00566626,-0.0379752
0.00538294,0.00583525,-0.0390772
0.00521892,0.00538294,-0.0397411
0.00335502,0.00521892,-0.0394108
0.00368804,0.00335502,-0.0401025
0.00353893,0.00368804,-0.0355769
0.00371289,0.00353893,-0.0339541
0.00356378,0.00371289,-0.0379866
0.00376756,0.00356378,-0.0391973
0.00368307,0.00376756,-0.0407409
0.00349419,0.00368307,-0.0412086
0.00367313,0.00349419,-0.0405222
0.00359857,0.00367313,-0.0402746
0.00379242,0.00359857,-0.0432633
0.00362342,0.00379242,-0.0449632
0.00426957,0.00362342,-0.0409225
0.00568117,0.00426957,-0.0407964
0.00584022,0.00568117,-0.0444445
