#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0447436,0.0409114,0.0389162
0.0483769,0.0447436,0.0434295
0.0259952,0.0483769,0.0475794
0.0345642,0.0259952,0.029113
0.0391469,0.0345642,0.0380234
0.0341367,0.0391469,0.0388858
0.062473,0.0341367,0.0340358
0.0658181,0.062473,0.0498485
0.0738303,0.0658181,0.0539011
0.0503601,0.0738303,0.0663155
0.0393507,0.0503601,0.0477034
0.0537648,0.0393507,0.0388637
0.0543414,0.0537648,0.0520233
0.057935,0.0543414,0.0532398
0.0562649,0.057935,0.0568725
0.0350463,0.0562649,0.0566325
0.0182364,0.0350463,0.038935
0.00823098,0.0182364,0.0242177
0.0135245,0.00823098,0.0147946
0.0156071,0.0135245,0.0196891
0.0192404,0.0156071,0.0230444
0.0230676,0.0192404,0.0265216
0.016795,0.0230676,0.0302575
0.0269048,0.016795,0.0272435
