#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.202877,0.202435,0.210263
0.200645,0.202877,0.20853
0.198602,0.200645,0.198407
0.209284,0.198602,0.198665
0.20738,0.209284,0.21466
0.210496,0.20738,0.210367
0.202454,0.210496,0.213499
0.201689,0.202454,0.206051
0.207887,0.201689,0.205339
0.201122,0.207887,0.212021
0.185277,0.201122,0.205805
0.171345,0.185277,0.190784
0.162259,0.171345,0.176722
0.178502,0.162259,0.168242
0.200357,0.178502,0.184313
0.185595,0.200357,0.204808
0.202728,0.185595,0.191031
0.230035,0.202728,0.207019
0.185023,0.230035,0.230335
0.170554,0.185023,0.189258
0.191331,0.170554,0.177392
0.214811,0.191331,0.196214
0.205158,0.214811,0.217841
0.180848,0.205158,0.208965
