#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.296286,0.26034,0.257659
0.288979,0.296286,0.291428
0.220711,0.288979,0.279612
0.227103,0.220711,0.218254
0.193761,0.227103,0.225818
0.204393,0.193761,0.189661
0.207658,0.204393,0.206146
0.177076,0.207658,0.204833
0.186609,0.177076,0.177404
0.177473,0.186609,0.18644
0.155161,0.177473,0.177574
0.187036,0.155161,0.15671
0.116064,0.187036,0.187783
0.110234,0.116064,0.123874
0.138033,0.110234,0.120153
0.112247,0.138033,0.143427
0.0919127,0.112247,0.119151
0.059451,0.0919127,0.102522
0.0819072,0.059451,0.0748166
0.0700976,0.0819072,0.0947457
0.097405,0.0700976,0.0830069
0.113887,0.097405,0.107615
0.0672694,0.113887,0.122624
0.102674,0.0672694,0.0814095
