#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00587004,0.00587004,0.0167285
0.00587004,0.00587004,0.0169155
0.00587004,0.00587004,0.0170195
0.00587004,0.00587004,0.0158422
0.0252347,0.00587004,0.00185098
0.0333216,0.0252347,0.0188454
0.0133803,0.0333216,0.0285179
0.017302,0.0133803,-0.0100545
0.0127391,0.017302,-0.00363516
0.00717726,0.0127391,-0.0073612
0.00587004,0.00717726,0.00390888
0.00587004,0.00587004,0.00482169
0.00587004,0.00587004,0.0056138
0.00587004,0.00587004,0.00546275
0.00587004,0.00587004,0.00715191
0.00587004,0.00587004,0.00202503
0.00587004,0.00587004,0.00644124
0.00587004,0.00587004,0.00720175
0.00587004,0.00587004,0.00442527
0.00587004,0.00587004,0.00625202
0.00587004,0.00587004,0.00788032
0.00587004,0.00587004,0.0235292
0.00587004,0.00587004,0.0240154
0.00587004,0.00587004,0.0210664
