#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.062975,0.081952,0.0850727
0.124235,0.062975,0.068786
0.126676,0.124235,0.130692
0.140767,0.126676,0.132685
0.193011,0.140767,0.145861
0.120825,0.193011,0.197802
0.178035,0.120825,0.130125
0.132059,0.178035,0.183901
0.0891392,0.132059,0.140395
0.131606,0.0891392,0.0965244
0.13776,0.131606,0.1377
0.143307,0.13776,0.142635
0.0563892,0.143307,0.147594
0.0598834,0.0563892,0.0607725
0.0554945,0.0598834,0.0624041
0.0402453,0.0554945,0.057781
0.0829262,0.0402453,0.0428296
0.0762857,0.0829262,0.0862505
0.0731047,0.0762857,0.0805372
0.127078,0.0731047,0.0782507
0.123982,0.127078,0.131821
0.110298,0.123982,0.130278
0.0950341,0.110298,0.116183
0.0740341,0.0950341,0.100084
