#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.210442,0.222793,0.217012
0.19812,0.210442,0.219285
0.185495,0.19812,0.202929
0.206615,0.185495,0.193836
0.230696,0.206615,0.214076
0.253356,0.230696,0.22983
0.234856,0.253356,0.255669
0.21155,0.234856,0.233983
0.274838,0.21155,0.213336
0.266041,0.274838,0.274566
0.313503,0.266041,0.265972
0.316023,0.313503,0.309871
0.29979,0.316023,0.310661
0.284804,0.29979,0.294381
0.245404,0.284804,0.279332
0.21664,0.245404,0.241212
0.208101,0.21664,0.216015
0.194542,0.208101,0.208843
0.213538,0.194542,0.195981
0.260146,0.213538,0.211085
0.224458,0.260146,0.255309
0.205695,0.224458,0.219858
0.209637,0.205695,0.2054
0.209164,0.209637,0.21006
