#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.270594,0.128569,0.125547
0.28707,0.270594,0.270386
0.208995,0.28707,0.28758
0.252243,0.208995,0.209457
0.145036,0.252243,0.250162
0.160256,0.145036,0.148648
0.211714,0.160256,0.160888
0.283835,0.211714,0.215864
0.288204,0.283835,0.28795
0.282711,0.288204,0.298976
0.201858,0.282711,0.293399
0.152929,0.201858,0.219461
0.200953,0.152929,0.168881
0.188686,0.200953,0.216745
0.190411,0.188686,0.206099
0.260335,0.190411,0.206152
0.279053,0.260335,0.273139
0.238037,0.279053,0.290618
0.248088,0.238037,0.246406
0.244549,0.248088,0.253623
0.189352,0.244549,0.249154
0.185252,0.189352,0.192492
0.318255,0.185252,0.192187
0.412886,0.318255,0.326
