#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.910915,0.665681,0.645567
0.852757,0.910915,0.816485
0.841022,0.852757,0.778025
0.837518,0.841022,0.77852
0.771759,0.837518,0.786143
0.937989,0.771759,0.745308
0.967906,0.937989,0.847632
0.986287,0.967906,0.861153
0.951022,0.986287,0.870349
0.80848,0.951022,0.855335
0.755456,0.80848,0.778813
0.74731,0.755456,0.746011
0.786223,0.74731,0.738943
0.711886,0.786223,0.76425
0.599455,0.711886,0.714909
0.598108,0.599455,0.63473
0.574424,0.598108,0.633255
0.645988,0.574424,0.613407
0.62631,0.645988,0.669873
0.567754,0.62631,0.655029
0.546108,0.567754,0.610081
0.564031,0.546108,0.592357
0.529686,0.564031,0.604887
0.50121,0.529686,0.577332
