#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0122918,0.0187732,0.027641
0.0112629,0.0122918,0.028795
0.00587004,0.0112629,0.0258319
0.0059943,0.00587004,0.0224022
0.010915,0.0059943,0.0247901
0.00587004,0.010915,0.027849
0.00587004,0.00587004,0.0288988
0.012426,0.00587004,0.0192083
0.0156965,0.012426,0.0234514
0.025866,0.0156965,0.028565
0.0400863,0.025866,0.0357014
0.0462645,0.0400863,0.0491211
0.0415178,0.0462645,0.0545565
0.0427902,0.0415178,0.050485
0.0297826,0.0427902,0.0520713
0.0286096,0.0297826,0.039524
0.025687,0.0286096,0.0386253
0.0200854,0.025687,0.0356072
0.00587004,0.0200854,0.0330709
0.00587004,0.00587004,0.0277198
0.00587004,0.00587004,0.0312274
0.00587004,0.00587004,0.0306881
0.00587004,0.00587004,0.0297831
0.00587004,0.00587004,0.0287205
