#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00587004,0.00587004,0.0223089
0.00587004,0.00587004,0.0169947
0.0162333,0.00587004,0.0110688
0.0258461,0.0162333,0.0261488
0.0158705,0.0258461,0.0367485
0.0137382,0.0158705,0.0237544
0.00587004,0.0137382,0.0264332
0.00587004,0.00587004,0.0119547
0.00939406,0.00587004,0.0125721
0.0202842,0.00939406,0.0177647
0.0274714,0.0202842,0.0281378
0.0264425,0.0274714,0.0348572
0.0211341,0.0264425,0.0343122
0.00587004,0.0211341,0.0297442
0.00587004,0.00587004,0.0123097
0.00587004,0.00587004,0.00988275
0.00587004,0.00587004,0.00449853
0.00587004,0.00587004,0.00724905
0.00587004,0.00587004,0.00442723
0.00587004,0.00587004,0.0114455
0.00587004,0.00587004,0.0137114
0.00587004,0.00587004,0.013967
0.00587004,0.00587004,0.0153978
0.00587004,0.00587004,0.0148213
