#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0201997,0.0365523,0.038812
0.033252,0.0201997,0.00251169
0.0298373,0.033252,0.0528667
0.0276006,0.0298373,0.0429654
0.0326207,0.0276006,0.0467039
0.0442415,0.0326207,0.0572375
0.0481532,0.0442415,0.077301
0.0587054,0.0481532,0.0691724
0.0516077,0.0587054,0.0742644
0.0540183,0.0516077,0.0454438
0.0564638,0.0540183,0.052645
0.0493263,0.0564638,0.0584695
0.0278044,0.0493263,0.04651
0.0251005,0.0278044,0.0123483
0.0607532,0.0251005,0.00515031
0.105457,0.0607532,0.0791469
0.132595,0.105457,0.130603
0.113857,0.132595,0.155944
0.0586955,0.113857,0.11862
0.072707,0.0586955,0.0528764
0.0868727,0.072707,0.0731084
0.0959437,0.0868727,0.0866111
0.149733,0.0959437,0.0957998
0.178651,0.149733,0.152473
