#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.718745,0.663235,0.639472
0.716608,0.718745,0.689682
0.793788,0.716608,0.690859
0.716016,0.793788,0.754483
0.694474,0.716016,0.702173
0.773394,0.694474,0.688462
0.87153,0.773394,0.750723
0.935892,0.87153,0.814188
0.85898,0.935892,0.849749
0.950003,0.85898,0.807541
0.926642,0.950003,0.857708
0.898768,0.926642,0.845314
0.849491,0.898768,0.831325
0.832279,0.849491,0.802631
0.887863,0.832279,0.791522
0.865103,0.887863,0.824682
0.824192,0.865103,0.811048
0.867022,0.824192,0.786062
0.798893,0.867022,0.812134
0.867241,0.798893,0.768353
0.697407,0.867241,0.812787
0.583326,0.697407,0.693903
0.554105,0.583326,0.599711
0.659463,0.554105,0.57246
