#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0773394,0.0479693,0.0247808
0.105104,0.0773394,0.0382985
0.0848945,0.105104,0.0669938
0.0805404,0.0848945,0.0327921
0.108295,0.0805404,0.0272709
0.106769,0.108295,0.058215
0.13524,0.106769,0.0572525
0.119449,0.13524,0.0850224
0.149564,0.119449,0.0538249
0.175266,0.149564,0.0806136
0.191017,0.175266,0.107765
0.176787,0.191017,0.117933
0.179774,0.176787,0.0978381
0.182846,0.179774,0.113583
0.195819,0.182846,0.127834
0.197718,0.195819,0.149535
0.196236,0.197718,0.158227
0.174938,0.196236,0.160962
0.168531,0.174938,0.140623
0.178731,0.168531,0.127004
0.188393,0.178731,0.134046
0.175222,0.188393,0.142259
0.15441,0.175222,0.12489
0.159838,0.15441,0.103324
