#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.528841,0.590941,0.583508
0.537708,0.528841,0.527097
0.54661,0.537708,0.527503
0.614476,0.54661,0.538606
0.516002,0.614476,0.609064
0.543146,0.516002,0.525946
0.56335,0.543146,0.553865
0.571715,0.56335,0.570491
0.529755,0.571715,0.576056
0.417121,0.529755,0.542132
0.351646,0.417121,0.443959
0.285316,0.351646,0.388983
0.331098,0.285316,0.3307
0.406604,0.331098,0.36468
0.411559,0.406604,0.42779
0.34599,0.411559,0.432119
0.344752,0.34599,0.374069
0.340174,0.344752,0.372333
0.38712,0.340174,0.366845
0.393064,0.38712,0.413175
0.290296,0.393064,0.41755
0.23684,0.290296,0.330496
0.355135,0.23684,0.286455
0.388536,0.355135,0.385305
