#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.282304,0.263625,0.265308
0.261095,0.282304,0.290366
0.224468,0.261095,0.27063
0.205978,0.224468,0.235703
0.304546,0.205978,0.222894
0.333305,0.304546,0.324684
0.418766,0.333305,0.35441
0.414372,0.418766,0.435318
0.459548,0.414372,0.42891
0.577332,0.459548,0.47847
0.557903,0.577332,0.583823
0.631723,0.557903,0.566971
0.741544,0.631723,0.628827
0.647151,0.741544,0.70595
0.739213,0.647151,0.642026
0.640118,0.739213,0.706536
0.690433,0.640118,0.638054
0.754596,0.690433,0.675091
0.912277,0.754596,0.716625
0.801119,0.912277,0.797009
0.909792,0.801119,0.743943
0.91608,0.909792,0.796795
0.974238,0.91608,0.798823
0.907804,0.974238,0.821195
