#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.2208,0.0705499,0.0938607
0.184138,0.2208,0.225527
0.158889,0.184138,0.182616
0.111481,0.158889,0.159976
0.415063,0.111481,0.121382
0.354926,0.415063,0.389937
0.218961,0.354926,0.340198
0.218549,0.218961,0.22076
0.287319,0.218549,0.22244
0.162164,0.287319,0.282711
0.0786268,0.162164,0.173181
0.103186,0.0786268,0.0974417
0.048034,0.103186,0.119466
0.031403,0.048034,0.0672833
0.031905,0.031403,0.0540068
0.0461204,0.031905,0.0534511
0.0366716,0.0461204,0.0650959
0.0796109,0.0366716,0.0564508
0.144017,0.0796109,0.095346
0.163844,0.144017,0.152941
0.0861271,0.163844,0.169043
0.0634323,0.0861271,0.0974629
0.089835,0.0634323,0.0763801
0.0761018,0.089835,0.103118
