#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00587004,0.00587004,0.017897
0.00587004,0.00587004,0.0137637
0.00587004,0.00587004,0.00636327
0.00587004,0.00587004,0.00916344
0.00587004,0.00587004,0.010257
0.00587004,0.00587004,0.00664729
0.00587004,0.00587004,0.00498853
0.00587004,0.00587004,0.00495723
0.00587004,0.00587004,0.00642331
0.00587004,0.00587004,0.0050825
0.00587004,0.00587004,0.00684437
0.00587004,0.00587004,0.00651893
0.00587004,0.00587004,0.00648952
0.00587004,0.00587004,0.0101736
0.00587004,0.00587004,0.0102288
0.00587004,0.00587004,0.0112458
0.00587004,0.00587004,0.00817581
0.00587004,0.00587004,0.00634433
0.00587004,0.00587004,0.00614852
0.00587004,0.00587004,0.00752699
0.00587004,0.00587004,0.00989027
0.00587004,0.00587004,0.00738422
0.00587004,0.00587004,0.00716435
0.00587004,0.00587004,0.00388794
