#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.151364,0.137282,0.138546
0.125751,0.151364,0.159117
0.10244,0.125751,0.131999
0.080272,0.10244,0.114908
0.0674036,0.080272,0.0974751
0.076077,0.0674036,0.0781853
0.0775134,0.076077,0.0883622
0.0623785,0.0775134,0.0898997
0.0697148,0.0623785,0.070342
0.0844968,0.0697148,0.0780102
0.0628756,0.0844968,0.0916059
0.0483968,0.0628756,0.0707253
0.034594,0.0483968,0.0570233
0.0504993,0.034594,0.0433199
0.0676472,0.0504993,0.0595473
0.0556238,0.0676472,0.0753843
0.0273919,0.0556238,0.0646462
0.00743572,0.0273919,0.0392444
0.00587004,0.00743572,0.0254105
0.00587004,0.00587004,0.0246151
0.00587004,0.00587004,0.0205775
0.0458022,0.00587004,0.0153028
0.0870665,0.0458022,0.0613089
0.0918977,0.0870665,0.0947238
