#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0930857,0.148998,0.149879
0.111561,0.0930857,0.0996952
0.0930459,0.111561,0.117317
0.103628,0.0930459,0.107208
0.0668718,0.103628,0.121227
0.0310899,0.0668718,0.0776464
0.0590384,0.0310899,0.0420156
0.0830206,0.0590384,0.0710749
0.129787,0.0830206,0.0855014
0.156602,0.129787,0.131496
0.234394,0.156602,0.155028
0.284386,0.234394,0.226557
0.249827,0.284386,0.268175
0.205511,0.249827,0.235481
0.145086,0.205511,0.196435
0.177632,0.145086,0.142056
0.142198,0.177632,0.175339
0.184054,0.142198,0.142156
0.231462,0.184054,0.183097
0.248694,0.231462,0.226085
0.202092,0.248694,0.240162
0.227863,0.202092,0.1964
0.23849,0.227863,0.220631
0.324602,0.23849,0.230928
