#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.46347,0.319482,0.34964
0.436993,0.46347,0.469138
0.311644,0.436993,0.438145
0.417981,0.311644,0.335485
0.468257,0.417981,0.440906
0.340174,0.468257,0.477953
0.47437,0.340174,0.374713
0.490862,0.47437,0.491736
0.488884,0.490862,0.49885
0.536023,0.488884,0.501902
0.427256,0.536023,0.543417
0.25612,0.427256,0.448119
0.107053,0.25612,0.30544
0.21668,0.107053,0.171846
0.189591,0.21668,0.262042
0.255628,0.189591,0.240176
0.345095,0.255628,0.296795
0.347153,0.345095,0.370017
0.365643,0.347153,0.37037
0.334061,0.365643,0.389939
0.426878,0.334061,0.362112
0.572247,0.426878,0.444175
0.658792,0.572247,0.570686
0.591527,0.658792,0.643763
